"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003358442","00100102","15～24歳 Q2　あなたは，今，何歳ですか。　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358443","00100102","15～24歳 Q2　あなたは，今，何歳ですか。　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358444","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358445","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358446","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358447","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358448","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358449","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358450","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358451","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358452","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358453","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358454","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358455","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358456","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358457","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358458","00100102","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358459","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358460","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358461","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358462","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358463","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358464","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358465","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358466","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358467","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358468","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358469","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358470","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358471","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358472","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358473","00100102","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358474","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358475","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358476","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358477","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358478","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358479","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358480","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358481","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358482","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358483","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358484","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358485","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358486","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358487","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358488","00100102","15～24歳 Q4　〔カード1〕【Q3で2と答えた，学校を卒業した人に】　b　それはどんな学校でしたか。この中から一つだけ選んでください。　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358489","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358490","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358491","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358492","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358493","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358494","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358495","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358496","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358497","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358498","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358499","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358500","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358501","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358502","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358503","00100102","15～24歳 Q5　〔カード2〕あなたは，現在の学校生活にどのくらい満足していますか。この中から一つだけ選んでください。　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358504","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358505","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358506","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358507","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358508","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358509","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358510","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358511","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358512","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358513","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358514","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358515","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358516","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358517","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358518","00100102","15～24歳 Q6　〔カード3〕あなたは，今の学校生活に関して，何か不満なことがありますか。この中から当てはまるものをいくつでもあげてください。(M.A.)　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358519","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358520","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　年齢","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358521","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358522","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　性別×年齢群","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358523","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　在学・卒業の別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358524","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358525","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　性別×学校の種別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358526","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　兄弟の有無","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358527","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　未既婚","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358528","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　世帯構成","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358529","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358530","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　性別×本人の就労状況","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358531","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　現在の職業","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358532","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　現在の職業(大区分)","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358533","00100102","15～24歳 Q7　〔カード4〕あなたは，学校関係の部活動やサークル活動に参加していますか。この中で当てはまるものをいくつでもあげてください。(M.A.)　都市規模別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
"0003358534","00100102","15～24歳 Q8　〔カード5〕あなたは，生徒会活動または学生自治会活動に参加していますか。この中から一つ選んでください。　性別","青少年の意識と生活に関する調査","15～24歳に対する質問項目","年度次","200004-200103","2020-02-11"
