"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004018512","00450322","30","問30　その他のホームレスに対する公的支援（住宅の斡旋や宿泊事業、健康診断、食糧支給、衣類の支給等）を利用したことがありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018513","00450322","31","問31　これまでにどのような民間団体の支援を利用したことがありますか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018514","00450322","32","問32　あなたが利用したことのある支援団体について、どこで知りましたか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018515","00450322","33","問33　今後、どのような生活を望んでいますか。１つ選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018517","00450322","33-1","問33-1　問33で「7.今のままでいい」と答えた方について、それはどうしてですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018518","00450322","34","問34　現在、就職するための求職活動をしていますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018519","00450322","34-1","問３４-１　問34で「1.求職活動をしている」と答えた方について、どのように求職活動していますか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018520","00450322","34-2","問34-2　問34で「2.今は求職活動をしていないが、今後、求職活動をする予定である」または「3.今も求職活動をしていないし、今後も求職活動をする予定はない」と答えた方について、なぜ求職活動をしていないのですか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018521","00450322","34-3","問34-3　問34-2で「2.疾病、障害、病弱、高齢で働けないから」または「3.自分の希望する職業を探してもないと思うから」または「4.就職の際の身元保証人がいないと難しいと思うから」または「5.住居がないと採用されないと思うから」と答えた方について、生活のリズムをつくるための軽作業を勧められたら参加しますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018522","00450322","34-4","問３４-４　問34で「1.求職活動をしている」または「2.今は求職活動をしていないが、今後、求職活動をする予定である」と答えた方について、どのような職業を希望していますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018523","00450322","34-5","問３４-５　就職するためにあなたが望む支援は何ですか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018524","00450322","35","問35　現在取得している有効な免許・資格をすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018525","00450322","35-1","また、今後､取得してみたいと思うものに◎をつけてください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018526","00450322","36","問３６　路上生活を始めてから、民間賃貸住宅を探した経験はありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018528","00450322","36-1","問３６-１　問36で「1.ある」と答えた方について、具体的にどこで探しましたか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018529","00450322","36-2","問３６-２　問36-1で「1.不動産店」または「2.自立支援センター」もしくは「3.福祉事務所や地方公共団体」と答えた方について、安い家賃の民間賃貸住宅に関する情報が得られましたか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018530","00450322","36-3","問３６-３　問36-1で「1.不動産店」または「2.自立支援センター」もしくは「3.福祉事務所や地方公共団体」と答えた方について、家賃を滞納した場合に家主に立替え払いをする民間の保証会社に関する情報が得られましたか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018531","00450322","37","問37　出身地（中学を卒業した時点（卒業していない人は15歳時点）で生活していた場所をいう。）はどこですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018532","00450322","38","問３８　結婚（内縁を含む）はしましたか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018533","00450322","39","問３９　親や兄弟などの家族・親族はいますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018534","00450322","39-1","問３９-１　問39で「1. いる」と答えた方について、この一年間で家族・親族との連絡がありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018538","00450322","4","問４　今回の路上（野宿）生活の間、ずっと継続して路上（野宿）生活が続いてますか。または、どこかと行き来していましたか。１つ選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018535","00450322","40","問４０　公的年金の保険料納付していたことはありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018536","00450322","41","問４１　金融機関や消費者金融などに借金はありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018537","00450322","41-1","問４１-１　問40で「1．ある」と答えた方について、それはいくらくらいですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018539","00450322","42","問４２　最後に出た学校は次のどれですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018540","00450322","43","問４３　法務省の人権擁護機関（法務局・人権擁護委員）においては、人権問題についての相談に応じていますが、どのような事項について相談したいですか。あてはまるものをすべて選んでください。　","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018541","00450322","44","問44　行政や民間団体への要望・意見を教えてください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018542","00450322","5","問５　初めて路上（野宿）生活をしたのは、どのくらい前ですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018462","00450322","6","問６　現在収入のある仕事をしていますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018463","00450322","6-1","問６-１　問６で「1.している」と答えた方について、具体的には、どのような仕事をして いますか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018464","00450322","6-2","問６-２　問６で「1.している」と答えた方について、仕事による収入は月額どれくらいありますか。（ここ３ヶ月くらいの平均）","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018465","00450322","7","問７　ここ３ヶ月間で、仕事以外の収入がありますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018466","00450322","7-1","問７-１　問７で「1.ある」と答えた方について、具体的には、どのような収入ですか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018467","00450322","7-2","問７-２　問７で「1.ある」と答えた方について、仕事以外の収入はここ３ヶ月平均してひと月いくらぐらいになりますか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018468","00450322","8","問８　路上（野宿）生活の中で、困っていることはどのような事ですか。あてはまるものをすべて選んでください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018469","00450322","8-1","また、特に困っていることについては、◎をつけてください。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018470","00450322","9","問9　初めて路上（野宿）生活をするすぐ前にやっていた仕事は何ですか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
"0004018471","00450322","9-1","問9-1　問９で「01」～「12」と答えた方について、その時の立場は何でしたか。","平成28年ホームレスの実態に関する全国調査（生活実態調査）","-","201704-201803","2024-08-01"
