"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003353961","00100101","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353962","00100101","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353963","00100101","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353964","00100101","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353965","00100101","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353966","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353967","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353968","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353969","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353970","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353971","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353972","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353973","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353974","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353975","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353976","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353977","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビ視聴時間","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353978","00100101","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビニュース視聴時間","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353979","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353980","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353981","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353982","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353983","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353984","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353985","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353986","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353987","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353988","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353989","00100101","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353990","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353991","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353992","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353993","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353994","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353995","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353996","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353997","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353998","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003353999","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354000","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354001","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　テレビニュース視聴時間","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354002","00100101","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　新聞閲読時間","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354003","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354004","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354005","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354006","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354007","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354008","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354009","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354010","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354011","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354012","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354013","00100101","青少年 Q5　[カード3]　あなた自身が現在使っているものを、次の中からすべてあげてください。(M.A.)　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354014","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354015","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354016","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354017","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354018","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354019","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354020","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354021","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354022","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354023","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354024","00100101","青少年 Q6　[カード4]　携帯電話もPHSも使わない理由は何ですか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354025","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354026","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354027","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354028","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354029","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354030","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354031","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354032","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354033","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354034","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354035","00100101","青少年 Q7　[カード5]　あなたは、ふだんどのような場所で携帯電話・PHSを使って、通話やメールの送受信を行っていますか。次の中からあてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354036","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354037","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354038","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354039","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354040","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354041","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354042","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　地区","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354043","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　携帯電話・PHS利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354044","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　パソコン利用の有無","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354045","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　インターネット利用経験","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354046","00100101","青少年 Q8　[カード6]　あなたは、ア)～ウ)の携帯電話・PHSの3つの機能を、どの程度利用していますか。次の中から、あてはまるものを1つあげてください。　キーボードリテラシー","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354047","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　性別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354048","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354049","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　性・年齢1","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354050","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　同居世帯","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354051","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　学職別","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
"0003354052","00100101","青少年 Q9　[カード7]　携帯電話・PHSの通話とメールなどの文字通信の使い分けについてうかがいます。あなたは、どのようなときに音声通話よりもメールなどの文字通信を使うようにしていますか。次の中からいくつでもあげてください。（M.A.)　都市規模","情報化社会と青少年に関する調査","青少年に対する質問","年度次","200104-200203","2019-12-12"
