"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000110014","00200564","00902","二人以上の普通世帯 勤労者世帯，世帯主の年齢５歳階級（１３），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110015","00200564","01301","二人以上の普通世帯 全世帯，世帯人員（８），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110016","00200564","01302","二人以上の普通世帯 勤労者世帯，世帯人員（８），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110017","00200564","02001","二人以上の普通世帯 全世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110018","00200564","02002","二人以上の普通世帯 勤労者世帯，世帯類型（３８），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110019","00200564","02003","二人以上の普通世帯 個人営業世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110020","00200564","023","二人以上の普通世帯 全世帯，世帯主の職業（２２），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110021","00200564","02701","二人以上の普通世帯 全世帯，住居の所有関係（１１），収支項目（２１８）・Ａ２全，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110023","00200564","04101","二人以上の普通世帯 全世帯，貯蓄現在高階級（１２），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110024","00200564","04102","二人以上の普通世帯 勤労者世帯，貯蓄現在高階級（１２），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","家計収支編",NA,"-","198401-198412","2022-12-23"
"0000110170","00200564","00111","全世帯，年間収入階級（１９），収支項目（５５）・Ｂ１全，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110171","00200564","00112","勤労者世帯，年間収入階級（１９），収支項目（７０）・Ｂ１勤，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110172","00200564","00121","全世帯，年間収入階級（１０），収支項目（５５）・Ｂ１全，県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110173","00200564","00122","勤労者世帯，年間収入階級（１０），収支項目（７０）・Ｂ１勤，県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110174","00200564","00901","全世帯，収支項目（５５）・Ｂ１全，都道府県・市部平均・郡部平均・市区町村","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110175","00200564","00902","勤労者世帯，収支項目（７０）・Ｂ１勤，都道府県・市部平均・郡部平均・市区町村","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110176","00200564","010","品目別（６３６）購入金額，購入数量，平均価格，全世帯・勤労者世帯，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110177","00200564","011","全世帯・勤労者世帯，品目別（５２６）購入金額，購入数量，平均価格，購入先（７ｂ），都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110178","00200564","01201","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（２６），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110179","00200564","01202","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（１２），保有率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110180","00200564","01601","全世帯・勤労者世帯，主要耐久消費財（８１），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110181","00200564","01602","全世帯・勤労者世帯，主要耐久消費財（７２），普及率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110182","00200564","01701","全世帯・勤労者世帯，世帯人員（８），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110183","00200564","01702","全世帯・勤労者世帯，有業人員（６），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110184","00200564","01703","全世帯・勤労者世帯，世帯主の年齢５歳階級（１３），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110185","00200564","01704","全世帯・勤労者世帯，世帯主の職業（２２），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110186","00200564","01705","勤労者世帯，世帯主の産業（１３），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110187","00200564","01706","勤労者世帯，世帯主の勤め先企業規模（６），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110188","00200564","01707","全世帯・勤労者世帯，住居の所有関係（１１），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110189","00200564","01708","全世帯・勤労者世帯，世帯類型（３８），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110190","00200564","01709","全世帯・勤労者世帯，口座自動振込・振替世帯（７）世帯分布，世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110191","00200564","01710","全世帯・勤労者世帯，世帯数，世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110192","00200564","01711","全世帯・勤労者世帯，勤労者の勤務形態（７）世帯分布，世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110193","00200564","01712","全世帯・勤労者世帯，本業以外の勤め先等（３），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110194","00200564","01713","全世帯・勤労者世帯，年齢別世帯人員（１１），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110195","00200564","01714","全世帯・勤労者世帯，学校種別在学者数（１０）世帯分布，世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110196","00200564","01715","全世帯・勤労者世帯，非同居家族のいる世帯（６），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110197","00200564","01901","全世帯，男女（５），収支項目（５５）・Ｂ３全，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110198","00200564","01902","勤労者世帯，男女（５），収支項目（６８）・Ｂ３勤，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110199","00200564","020","勤労者世帯，収支項目（７１）・Ｂ４勤，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110200","00200564","021","無職世帯，収支項目（７０）・Ｂ１勤，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110201","00200564","022","無職世帯，収支項目（７１）・Ｂ４無，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110202","00200564","023","全世帯，収支項目（６１）・Ｂ５，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110203","00200564","024","全世帯，収支項目（６１）・Ｂ５，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110204","00200564","02501","全世帯・勤労者世帯，収支項目（２１）・Ｈ１，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110205","00200564","026","全世帯，収支項目（２１）・Ｈ１，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110206","00200564","02701","全世帯，収支項目（５７）・Ｂ２全，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110207","00200564","02702","勤労者世帯，収支項目（７２）・Ｂ２勤，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110208","00200564","02801","全世帯・勤労者世帯，年間収入階級（１９），収入の種類（１６），都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110142","00200564","A0101","全世帯，年間収入階級（１９），収支項目（５５）・Ｂ１全，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110143","00200564","A0102","全世帯，年間収入階級（１０），収支項目（５５）・Ｂ１全，県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110144","00200564","A09","全世帯，収支項目（５５）・Ｂ１全，都道府県・市部平均・郡部平均・市区町村","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110145","00200564","A10","品目別（６３６）購入金額，購入数量，平均価格，全世帯，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110146","00200564","A11","全世帯，品目別（５２６）購入金額，購入数量，平均価格，購入先（７ｂ），都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110147","00200564","A1201","全世帯，貯蓄・負債項目（２６），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110148","00200564","A1202","全世帯，貯蓄・負債項目（１２），保有率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110149","00200564","A1601","全世帯，主要耐久消費財（８１），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110150","00200564","A1602","全世帯，主要耐久消費財（７２），普及率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110151","00200564","A1701","全世帯，世帯人員（８），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110152","00200564","A1702","全世帯，有業人員（６），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110153","00200564","A1703","全世帯，世帯主の年齢５歳階級（１３），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110154","00200564","A1704","全世帯，世帯主の職業（２２），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110155","00200564","A1705","全世帯，住居の所有関係（１１），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110156","00200564","A1706","全世帯，世帯類型（３８），世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110157","00200564","A1707","全世帯，口座自動振込・振替世帯（７）世帯分布，世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110158","00200564","A1708","全世帯，世帯数，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110159","00200564","A1709","全世帯，勤労者の勤務形態（７）世帯分布，世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110160","00200564","A1710","全世帯，本業以外の勤め先等（３），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110161","00200564","A1711","全世帯，年齢別世帯人員（１１），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110162","00200564","A1712","全世帯，学校種別在学者数（１０）世帯分布，世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110163","00200564","A1713","全世帯，非同居家族のいる世帯（６），世帯人員，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110164","00200564","A19","全世帯，収支項目（６１）・Ｂ５，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110165","00200564","A20","全世帯，収支項目（６１）・Ｂ５，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110166","00200564","A2101","全世帯，収支項目（２１）・Ｈ１，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110167","00200564","A22","全世帯，収支項目（２１）・Ｈ１，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110168","00200564","A23","全世帯，収支項目（５７）・Ｂ２全，都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110169","00200564","A2401","全世帯，年間収入階級（１９），収入の種類（１６），都道府県（４７）","昭和59年全国消費実態調査","都道府県別",NA,NA,"-","198401-198412","2022-12-23"
"0000110025","00200564","001","二人以上の普通世帯 品目別（６３６）購入金額，購入数量，平均価格，全世帯・勤労者世帯，全国・都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","品目編",NA,"-","198401-198412","2022-12-23"
"0000110026","00200564","004","二人以上の普通世帯 全世帯・勤労者世帯，品目別（５２６）購入金額，購入数量，平均価格，購入先（７ｂ），全国・都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","品目編",NA,"-","198401-198412","2022-12-23"
"0000110027","00200564","00101","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（２６），全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110028","00200564","00102","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（１２），保有率，全国，３大都市圏平均，都市階級，地方・４大都市圏","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110029","00200564","00201","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，年間収入階級（１９），貯蓄・負債項目（２４），全国，３大都市圏平均","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110030","00200564","00202","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，年間収入階級（１０），貯蓄・負債項目（２４），都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110031","00200564","00301","二人以上の普通世帯 全世帯・勤労者世帯，世帯主の年間収入階級（１９），貯蓄・負債項目（２６），全国，３大都市圏平均","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110032","00200564","00302","二人以上の普通世帯 全世帯・勤労者世帯，世帯主の年間収入階級（１９），貯蓄・負債項目（１２），保有率，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110033","00200564","00401","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，年間収入十分位階級（１１），貯蓄・負債項目（２６），全国，３大都市圏平均","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110034","00200564","00402","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，年間収入十分位階級（１１），貯蓄・負債項目（１２），保有率，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110035","00200564","00801","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，貯蓄現在高階級（１２），貯蓄・負債項目（２６），全国","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110036","00200564","00802","二人以上の普通世帯 全世帯・勤労者世帯・個人営業世帯，貯蓄現在高階級（１２），貯蓄・負債項目（１２），保有率，全国","昭和59年全国消費実態調査","全国","貯蓄・負債編",NA,"-","198401-198412","2022-12-23"
"0000110037","00200564","00101","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１９），主要耐久消費財（６５），全国，３大都市圏平均","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110038","00200564","00102","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１０），主要耐久消費財（６５），都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110039","00200564","00103","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１９），主要耐久消費財（５６），購入数量，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110040","00200564","00104","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１０），主要耐久消費財（５６），購入数量，都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110041","00200564","00105","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１９），主要耐久消費財（５６），購入予定数量，全国，３大都市圏平均","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110042","00200564","00106","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１０），主要耐久消費財（５６），購入予定数量，都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110043","00200564","01301","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１９），主要耐久消費財（６６），全国，３大都市圏平均","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110044","00200564","01302","二人以上の普通世帯 全世帯・勤労者世帯，年間収入階級（１０），主要耐久消費財（６６），都市階級・地方・４大都市圏","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110045","00200564","01701","二人以上の普通世帯 全世帯・勤労者世帯，主要耐久消費財（８１），全国","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110046","00200564","01702","二人以上の普通世帯 全世帯・勤労者世帯，主要耐久消費財（７２），普及率，全国","昭和59年全国消費実態調査","全国","主要耐久消費財編",NA,"-","198401-198412","2022-12-23"
"0000110047","00200564","00101","二人以上の普通世帯 全世帯，世帯人員（８），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110048","00200564","00102","二人以上の普通世帯 全世帯，有業人員（６），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110049","00200564","00103","二人以上の普通世帯 全世帯，世帯主の年齢５歳階級（１３），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110050","00200564","00104","二人以上の普通世帯 全世帯，世帯主の職業（２２），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110051","00200564","00105","二人以上の普通世帯 全世帯，住居の所有関係（１１），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110052","00200564","00106","二人以上の普通世帯 全世帯，世帯類型（３８），世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110053","00200564","00107","二人以上の普通世帯 全世帯，口座自動振込・振替世帯（７）世帯分布，世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110054","00200564","00108","二人以上の普通世帯 全世帯，世帯属性（１１３），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110055","00200564","00109","二人以上の普通世帯 全世帯，勤労者の勤務形態（７）世帯分布，世帯属性（１１３），世帯人員，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110056","00200564","00110","二人以上の普通世帯 全世帯，本業以外の勤め先等（３），世帯属性（１１３），世帯人員，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110057","00200564","00111","二人以上の普通世帯 全世帯，年齢別世帯人員（１１），世帯属性（１１３），世帯人員，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110058","00200564","00112","二人以上の普通世帯 全世帯，学校種別在学者数（１０）世帯分布，世帯属性（１１３），世帯人員，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110059","00200564","00113","二人以上の普通世帯 全世帯，非同居家族のいる世帯（６），世帯属性（１１３），世帯人員，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110060","00200564","00114","二人以上の普通世帯 勤労者世帯，世帯人員（８），世帯属性（１３０），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110061","00200564","00115","二人以上の普通世帯 勤労者世帯，有業人員（６），世帯属性（１３０），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
"0000110062","00200564","00116","二人以上の普通世帯 勤労者世帯，世帯主の年齢５歳階級（１３），世帯属性（１３０），世帯数，全国","昭和59年全国消費実態調査","全国","世帯分布編",NA,"-","198401-198412","2022-12-23"
