"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003149831","00600650","１　住宅及び居住環境の満足度 住宅及び居住環境の総合満足度（4区分）／住宅及び居住環境の各要素の重要度（全要素）","住生活総合調査","年次",0,"2017-03-08"
"0003149840","00600650","１　住宅及び居住環境の満足度 住宅の満足度（4区分）／エレベーターの有無・防犯状況（共同住宅）（8区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149841","00600650","１　住宅及び居住環境の満足度 住宅の満足度（4区分）／腐朽・破損の有無（住宅）（2区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149842","00600650","１　住宅及び居住環境の満足度 住宅及び居住環境の総合満足度（4区分）／住宅及び居住環境の各要素の満足度（全要素）","住生活総合調査","年次",0,"2017-08-14"
"0003149863","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／地域(22区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149864","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／家族構成(22区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149865","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／居住面積水準状況（主世帯）（3区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149866","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／エレベーターの有無・防犯状況（共同住宅）（8区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149867","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１２通勤、通学などの利便（4区分）／家計を主に支える者の通勤時間（無職以外）（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003149880","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149881","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149882","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／腐朽・破損の有無（住宅）（2区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149883","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／高齢者等のための設備状況（主世帯）（3区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149900","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／世帯年収(10区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149901","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149902","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度４地震時の住宅の安全性（4区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149903","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／敷地に接している道路の幅員（住宅）（6区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149920","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-03-08"
"0003149921","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／高齢者対応型共同住宅の別（共同住宅）（4区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149922","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度７住宅の防犯性（4区分）／オートロックの別（共同住宅）（4区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149960","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度３台所、トイレ、浴室などの使いやすさ、広さ（4区分）／台所の型（主世帯）（5区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149961","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度１１冷暖房などの省エネルギー性（4区分）／太陽熱利用の温水機器等の有無（主世帯）（2区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149962","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／最寄りの緊急避難所までの距離（5区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149963","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／調査区の容積率（10区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149964","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度１住宅の広さや間取り（4区分）／建築面積（主世帯）（6区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149980","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度８住宅のいたみの少なさ（4区分）／月あたりの管理費等（持家の共同住宅）（8区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149981","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／敷地面積に対する延べ面積の割合（主世帯）（16区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149982","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／敷地面積（住宅）（16区分）","住生活総合調査","年次",0,"2017-03-08"
"0003149983","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度１住宅の広さや間取り（4区分）／居住室数（7区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150000","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／二重サッシ又は複層ガラスの窓の有無（主世帯）（3区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150001","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／都市計画の地域区分・防火地域（8区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150002","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／調査区の建ぺい率（7区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150003","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度／住宅の延べ面積（主世帯）（8区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150020","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度１１冷暖房などの省エネルギー性（4区分）／太陽光を利用した発電機器の有無（主世帯）（2区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150021","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／最寄りの幅員6m以上の道路までの距離（5区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150022","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度９子どもの遊び場、公園など（4区分）／最寄りの公園までの距離（4区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150023","00600650","１　住宅及び居住環境の満足度 住宅の各要素の満足度１住宅の広さや間取り（4区分）／敷地面積に対する建築面積の割合（主世帯）（16区分）","住生活総合調査","年次",0,"2017-03-08"
"0003150140","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１２通勤、通学などの利便（4区分）／最寄りの交通機関までの距離（11区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150141","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／最寄りの医療機関までの距離（4区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150142","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／子との現在の住まい方（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150143","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150144","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度１住宅の広さや間取り（4区分）／建築面積（主世帯）（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150145","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度３台所、トイレ、浴室などの使いやすさ、広さ（4区分）／台所の型（主世帯）（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150146","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／エレベーターの有無・防犯状況（共同住宅）（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150147","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度１１冷暖房などの省エネルギー性（4区分）／太陽熱利用の温水機器等の有無（主世帯）（2区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150148","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／敷地に接している道路の幅員（住宅）（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150149","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／敷地面積（住宅）（16区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150150","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１２通勤、通学などの利便（4区分）／家計を主に支える者の通勤時間（無職以外）（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150151","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／最寄りの医療機関までの距離（4区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150152","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／子との現在の住まい方（6区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150160","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１２通勤、通学などの利便（4区分）／最寄りの小学校までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150161","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度／最寄りの老人デイサービスセンターまでの距離（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150162","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１７近隣の人たちやコミュニティとの関わり（4区分）／家計を主に支える者の入居時期（9区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150180","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１２通勤、通学などの利便（4区分）／最寄りの中学校までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150181","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１３日常の買物、医療・福祉・文化施設などの利便（4区分）／最寄りの郵便局・銀行までの距離（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150200","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１３日常の買物、医療・福祉・文化施設などの利便（4区分）／最寄りの公民館・集会所までの距離（4区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150201","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の満足度１５子育て支援サービスの状況（4区分）／最寄りの保育所までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150221","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150222","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150223","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度１住宅の広さや間取り（4区分）／敷地面積に対する建築面積の割合（主世帯）（16区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150224","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／腐朽・破損の有無（住宅）（2区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150225","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度７住宅の防犯性（4区分）／オートロックの別（共同住宅）（4区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150226","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度１１冷暖房などの省エネルギー性（4区分）／太陽光を利用した発電機器の有無（主世帯）（2区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150227","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／都市計画の地域区分・防火地域（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150228","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／調査区の建ぺい率（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150229","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１２通勤、通学などの利便（4区分）／最寄りの交通機関までの距離（11区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150230","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１３日常の買物、医療・福祉・文化施設などの利便（4区分）／最寄りの公民館・集会所までの距離（4区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150231","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１５子育て支援サービスの状況（4区分）／最寄りの保育所までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150240","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150241","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150242","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度１住宅の広さや間取り（4区分）／居住室数（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150243","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／居住面積水準状況（主世帯）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150244","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150245","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度８住宅のいたみの少なさ（4区分）／月あたりの管理費等（持家の共同住宅）（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150246","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／高齢者等のための設備状況（主世帯）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150247","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／最寄りの緊急避難所までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150248","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度８敷地の広さや日当たり、風通しなど空間のゆとり（4区分）／調査区の容積率（10区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150249","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１２通勤、通学などの利便（4区分）／最寄りの小学校までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150250","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／最寄りの老人デイサービスセンターまでの距離（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150251","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１７近隣の人たちやコミュニティとの関わり（4区分）／家計を主に支える者の入居時期（9区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150260","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150261","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003150262","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／住宅の延べ面積（主世帯）（8区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150263","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／高齢者対応型共同住宅の別（共同住宅）（4区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150264","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／住宅の各要素の満足度","住生活総合調査","年次",0,"2017-08-15"
"0003150265","00600650","１　住宅及び居住環境の満足度 住宅の各要素の重要度／二重サッシ又は複層ガラスの窓の有無（主世帯）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150266","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／敷地面積に対する延べ面積の割合（主世帯）（16区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150267","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度／最寄りの幅員6m以上の道路までの距離（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003150268","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度９子どもの遊び場、公園など（4区分）／最寄りの公園までの距離（4区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150269","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１２通勤、通学などの利便（4区分）／最寄りの中学校までの距離（5区分）","住生活総合調査","年次",0,"2017-08-14"
"0003150270","00600650","１　住宅及び居住環境の満足度 居住環境の各要素の重要度１３日常の買物、医療・福祉・文化施設などの利便（4区分）／最寄りの郵便局・銀行までの距離（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151220","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151221","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151222","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151223","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151224","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151225","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151226","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／最近の世帯事情の変化（15区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151227","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え方法（5区分）／最近の住み替え・改善の状況（5区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151228","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151229","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151230","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151231","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151232","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／子との現在の住まい方（家計を主に支える者が65歳以上）（6区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151233","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151234","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151235","00600650","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151236","00600650","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151237","00600650","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／子との現在の住まい方（家計を主に支える者が65歳以上）（6区分）-2","住生活総合調査","年次",0,"2017-08-14"
"0003151238","00600650","２　最近の住み替え・改善に関する事項 地域（4区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151239","00600650","２　最近の住み替え・改善に関する事項 地域（4区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151240","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151241","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151242","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151243","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151244","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151245","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151246","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／住み替え前の居住形態（10区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151247","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151248","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151249","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／子との現在の住まい方（家計を主に支える者が65歳以上）（6区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151250","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151251","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151252","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151253","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151254","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／子との現在の住まい方（家計を主に支える者が65歳以上）（6区分）","住生活総合調査","年次",0,"2017-08-14"
"0003151255","00600650","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151256","00600650","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／建築の時期（主世帯）（13区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151257","00600650","２　最近の住み替え・改善に関する事項 地域（4区分）／住宅タイプ(14区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151258","00600650","２　最近の住み替え・改善に関する事項 地域（4区分）／要介護認定者の有無(4区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151259","00600650","２　最近の住み替え・改善に関する事項 地域（4区分）／子との現在の住まい方（家計を主に支える者が65歳以上）（6区分）-2","住生活総合調査","年次",0,"2017-08-14"
"0003151260","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151261","00600650","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151262","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151263","00600650","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／最近の世帯事情の変化（15区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151264","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／家族構成(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151265","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／居住面積水準状況（主世帯）（3区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151266","00600650","２　最近の住み替え・改善に関する事項 最近の住み替え方法（5区分）／最近の世帯事情の変化（15区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151267","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151268","00600650","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／住宅取得回数(3区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151269","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／地域(22区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151270","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／家計主の年齢(8区分)","住生活総合調査","年次",0,"2017-08-15"
"0003151271","00600650","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／住宅の取得方法（持家）（7区分）","住生活総合調査","年次",0,"2017-08-15"
"0003151272","00600650","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／世帯年収(10区分)","住生活総合調査","年次",0,"2017-08-15"
