"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003349282","00100107","Ｑ１０　　あなたが最後に卒業（中退を含む）した、または現在在学している学校はどれですか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349283","00100107","Ｑ１０　　あなたが最後に卒業（中退を含む）した、または現在在学している学校はどれですか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349284","00100107","Ｑ１０　　あなたが最後に卒業（中退を含む）した、または現在在学している学校はどれですか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349285","00100107","Ｑ１０　　あなたが最後に卒業（中退を含む）した、または現在在学している学校はどれですか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349286","00100107","Ｑ１１　　あなたは小学校や中学校の頃に、学校で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349287","00100107","Ｑ１１　　あなたは小学校や中学校の頃に、学校で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349288","00100107","Ｑ１１　　あなたは小学校や中学校の頃に、学校で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349289","00100107","Ｑ１１　　あなたは小学校や中学校の頃に、学校で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349290","00100107","Ｑ１２　　あなたは小学校や中学校の頃に、家庭で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349291","00100107","Ｑ１２　　あなたは小学校や中学校の頃に、家庭で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349292","00100107","Ｑ１２　　あなたは小学校や中学校の頃に、家庭で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349293","00100107","Ｑ１２　　あなたは小学校や中学校の頃に、家庭で次のようなことを経験したことがありますか。あてはまるものすべてに○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349294","00100107","Ｑ１３　　あなたは現在働いておられますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349295","00100107","Ｑ１３　　あなたは現在働いておられますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349296","00100107","Ｑ１３　　あなたは現在働いておられますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349297","00100107","Ｑ１３　　あなたは現在働いておられますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349298","00100107","Ｑ１４　　あなたはいままでに働いていたことはありますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349299","00100107","Ｑ１４　　あなたはいままでに働いていたことはありますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349300","00100107","Ｑ１４　　あなたはいままでに働いていたことはありますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349301","00100107","Ｑ１４　　あなたはいままでに働いていたことはありますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349302","00100107","Ｑ１５　　現在就職または進学を希望していますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349303","00100107","Ｑ１５　　現在就職または進学を希望していますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349304","00100107","Ｑ１５　　現在就職または進学を希望していますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349305","00100107","Ｑ１５　　現在就職または進学を希望していますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349306","00100107","Ｑ１６　　現在就職活動をしていますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349307","00100107","Ｑ１６　　現在就職活動をしていますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349308","00100107","Ｑ１６　　現在就職活動をしていますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349309","00100107","Ｑ１６　　現在就職活動をしていますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349310","00100107","Ｑ１７　　次に挙げられた職業に関する意見の中で、あなたの考えにあてはまる番号に○をつけてください。（〇はひとつの項目につきひとつ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349311","00100107","Ｑ１７　　次に挙げられた職業に関する意見の中で、あなたの考えにあてはまる番号に○をつけてください。（〇はひとつの項目につきひとつ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349312","00100107","Ｑ１７　　次に挙げられた職業に関する意見の中で、あなたの考えにあてはまる番号に○をつけてください。（〇はひとつの項目につきひとつ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349313","00100107","Ｑ１７　　次に挙げられた職業に関する意見の中で、あなたの考えにあてはまる番号に○をつけてください。（〇はひとつの項目につきひとつ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349314","00100107","Ｑ１８　　ふだんご自宅にいるときによくしていることすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349315","00100107","Ｑ１８　　ふだんご自宅にいるときによくしていることすべてに○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349316","00100107","Ｑ１８　　ふだんご自宅にいるときによくしていることすべてに○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349317","00100107","Ｑ１８　　ふだんご自宅にいるときによくしていることすべてに○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349318","00100107","Ｑ１９　　以下に挙げられた通信手段の中で、ふだん利用しているものすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349319","00100107","Ｑ１９　　以下に挙げられた通信手段の中で、ふだん利用しているものすべてに○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349320","00100107","Ｑ１９　　以下に挙げられた通信手段の中で、ふだん利用しているものすべてに○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349321","00100107","Ｑ１９　　以下に挙げられた通信手段の中で、ふだん利用しているものすべてに○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349322","00100107","Ｑ２０　　ふだんどのくらい外出しますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349323","00100107","Ｑ２０　　ふだんどのくらい外出しますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349324","00100107","Ｑ２０　　ふだんどのくらい外出しますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349325","00100107","Ｑ２０　　ふだんどのくらい外出しますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349326","00100107","Ｑ２１　　現在の状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349327","00100107","Ｑ２１　　現在の状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349328","00100107","Ｑ２１　　現在の状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349329","00100107","Ｑ２２　　現在の状態となってどのくらい経ちますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349330","00100107","Ｑ２２　　現在の状態となってどのくらい経ちますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349331","00100107","Ｑ２２　　現在の状態となってどのくらい経ちますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349332","00100107","Ｑ２３　　現在の状態になったきっかけは何ですか。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349333","00100107","Ｑ２３　　現在の状態になったきっかけは何ですか。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349334","00100107","Ｑ２３　　現在の状態になったきっかけは何ですか。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349335","00100107","Ｑ２４　　現在の状態について、関係機関に相談したいと思いますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349336","00100107","Ｑ２４　　現在の状態について、関係機関に相談したいと思いますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349337","00100107","Ｑ２４　　現在の状態について、関係機関に相談したいと思いますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349338","00100107","Ｑ２５　　現在の状態について、関係機関に相談するとすれば、どのような機関なら、相談したいと思いますか。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349339","00100107","Ｑ２５　　現在の状態について、関係機関に相談するとすれば、どのような機関なら、相談したいと思いますか。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349340","00100107","Ｑ２５　　現在の状態について、関係機関に相談するとすれば、どのような機関なら、相談したいと思いますか。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349341","00100107","ＳＱ２５＿１　　相談したくないと思う理由は何ですか。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349342","00100107","ＳＱ２５＿１　　相談したくないと思う理由は何ですか。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349343","00100107","ＳＱ２５＿１　　相談したくないと思う理由は何ですか。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349344","00100107","Ｑ２６　　現在の状態について、関係機関に相談したことはありますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349345","00100107","Ｑ２６　　現在の状態について、関係機関に相談したことはありますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349346","00100107","Ｑ２６　　現在の状態について、関係機関に相談したことはありますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349347","00100107","ＳＱ２６＿１　　どのような相談機関に相談しましたか。相談したことのある機関に○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349348","00100107","ＳＱ２６＿１　　どのような相談機関に相談しましたか。相談したことのある機関に○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349349","00100107","ＳＱ２６＿１　　どのような相談機関に相談しましたか。相談したことのある機関に○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349350","00100107","Ｑ２７　　あなたは今までに６か月以上連続して、以下のような状態になったことはありますか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349351","00100107","Ｑ２７　　あなたは今までに６か月以上連続して、以下のような状態になったことはありますか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349352","00100107","Ｑ２７　　あなたは今までに６か月以上連続して、以下のような状態になったことはありますか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349353","00100107","Ｑ２７　　あなたは今までに６か月以上連続して、以下のような状態になったことはありますか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349354","00100107","Ｑ２８　　その状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349355","00100107","Ｑ２８　　その状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349356","00100107","Ｑ２８　　その状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349357","00100107","Ｑ２８　　その状態になったのは、あなたが何歳の頃ですか。（数字で具体的に）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349358","00100107","Ｑ２９　　その状態はどれくらい続きましたか。(〇はひとつだけ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349359","00100107","Ｑ２９　　その状態はどれくらい続きましたか。(〇はひとつだけ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349360","00100107","Ｑ２９　　その状態はどれくらい続きましたか。(〇はひとつだけ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349361","00100107","Ｑ２９　　その状態はどれくらい続きましたか。(〇はひとつだけ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349362","00100107","Ｑ３０　　その状態になったきっかけは何でしたか。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349363","00100107","Ｑ３０　　その状態になったきっかけは何でしたか。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349364","00100107","Ｑ３０　　その状態になったきっかけは何でしたか。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349365","00100107","Ｑ３０　　その状態になったきっかけは何でしたか。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349366","00100107","Ｑ３２　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349367","00100107","Ｑ３２　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349368","00100107","Ｑ３２　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349369","00100107","Ｑ３２　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349370","00100107","Ｑ３３　　次にあげられたことの中で、あなた自身にあてはまるものすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349371","00100107","Ｑ３３　　次にあげられたことの中で、あなた自身にあてはまるものすべてに○をつけてください。（〇はいくつでも）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349372","00100107","Ｑ３３　　次にあげられたことの中で、あなた自身にあてはまるものすべてに○をつけてください。（〇はいくつでも）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349373","00100107","Ｑ３３　　次にあげられたことの中で、あなた自身にあてはまるものすべてに○をつけてください。（〇はいくつでも）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349374","00100107","Ｑ３４　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349375","00100107","Ｑ３４　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔性・年齢別〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349376","00100107","Ｑ３４　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔都市規模〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349377","00100107","Ｑ３４　　次にあげられたことについて、あなた自身にあてはまる数字に○をつけてください。（〇は各項目につきひとつ）　〔地域〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
"0003349378","00100107","Ｑ３５　　次にあげられたことの中で、あなたのご家族にあてはまるものすべてに○をつけてください。（〇はいくつでも）　〔ひきこもり類型〕","若者の生活に関する調査","本人票","年度次","201504-201603","2020-01-18"
