"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003166818","00200356","問１　世帯構成（２）世帯主の年齢別 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166819","00200356","問１　世帯構成（３）世帯主の性別 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166820","00200356","問１　世帯構成（３）世帯主の性別 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166821","00200356","問２　情報通信機器の保有状況 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166822","00200356","問２　情報通信機器の保有状況 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166823","00200356","問２　情報通信機器の保有意向 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166824","00200356","問３　固定電話回線の利用状況 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166825","00200356","問３　固定電話回線の利用状況 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166826","00200356","問４　過去１年間のインターネットの利用状況 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166827","00200356","問４　世帯主のインターネット利用場所（自宅外） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166828","00200356","問４　世帯主のインターネット利用場所（自宅外） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166829","00200356","問４　インターネットの接続形態（自宅） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166830","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166831","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166832","00200356","問５　インターネット未利用世帯主の今後の利用希望 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166833","00200356","問５　世帯主のインターネット利用用途（１番目） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166834","00200356","問５　世帯主のインターネット利用用途（１番目） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166835","00200356","問５　オンラインショッピングを利用しない理由 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166836","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166837","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166838","00200356","問５　オンラインショッピング非利用者の今後の意向 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166839","00200356","問５　オンラインショッピング利用者が実際に購入したもの 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166840","00200356","問１　世帯構成（３）世帯主の性別 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166841","00200356","問２　情報通信機器の保有状況 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166842","00200356","問２　情報通信機器の保有意向 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166843","00200356","問２　情報通信機器の保有意向 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166844","00200356","問３　固定電話回線の利用状況 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166845","00200356","問４　過去１年間のインターネットの利用状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166846","00200356","問４　過去１年間のインターネットの利用状況 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166847","00200356","問４　世帯主のインターネット利用場所（自宅外） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166848","00200356","問４　インターネットの接続形態（自宅） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166849","00200356","問４　インターネットの接続形態（自宅） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166850","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166851","00200356","問５　インターネット未利用世帯主の今後の利用希望 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166852","00200356","問５　インターネット未利用世帯主の今後の利用希望 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166853","00200356","問５　世帯主のインターネット利用用途（１番目） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-02-01"
"0003166854","00200356","問５　オンラインショッピングを利用しない理由 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166855","00200356","問５　オンラインショッピングを利用しない理由 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166856","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166857","00200356","問５　オンラインショッピング非利用者の今後の意向 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166858","00200356","問５　オンラインショッピング非利用者の今後の意向 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166859","00200356","問５　オンラインショッピング利用者が実際に購入したもの 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166860","00200356","問１　世帯構成（３）世帯主の性別 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166861","00200356","問２　情報通信機器の保有状況 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166862","00200356","問２　情報通信機器の保有意向 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166863","00200356","問２　情報通信機器の保有意向 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166864","00200356","問３　固定電話回線の利用状況 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166865","00200356","問４　過去１年間のインターネットの利用状況 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166866","00200356","問４　過去１年間のインターネットの利用状況 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166867","00200356","問４　世帯主のインターネット利用場所（自宅外） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166868","00200356","問４　インターネットの接続形態（自宅） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166869","00200356","問４　インターネットの接続形態（自宅） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166870","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166871","00200356","問５　インターネット未利用世帯主の今後の利用希望 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166872","00200356","問５　インターネット未利用世帯主の今後の利用希望 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166873","00200356","問５　世帯主のインターネット利用用途（１番目） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-02-01"
"0003166874","00200356","問５　オンラインショッピングを利用しない理由 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166875","00200356","問５　オンラインショッピングを利用しない理由 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166876","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166877","00200356","問５　オンラインショッピング非利用者の今後の意向 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166878","00200356","問５　オンラインショッピング非利用者の今後の意向 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166879","00200356","問５　オンラインショッピング利用者が実際に購入したもの 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166880","00200356","問２　情報通信機器の保有状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166881","00200356","問２　情報通信機器の保有状況 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166882","00200356","問２　情報通信機器の保有意向 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166883","00200356","問３　固定電話回線の利用状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166884","00200356","問３　固定電話回線の利用状況 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166885","00200356","問４　過去１年間のインターネットの利用状況 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166886","00200356","問４　世帯主のインターネット利用場所（自宅外） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166887","00200356","問４　世帯主のインターネット利用場所（自宅外） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166888","00200356","問４　インターネットの接続形態（自宅） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166889","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166890","00200356","問５　世帯主がインターネットを利用しなかった理由（１番目） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166891","00200356","問５　インターネット未利用世帯主の今後の利用希望 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166892","00200356","問５　世帯主のインターネット利用用途（１番目） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-02-01"
"0003166893","00200356","問５　世帯主のインターネット利用用途（１番目） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-02-01"
"0003166894","00200356","問５　オンラインショッピングを利用しない理由 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166895","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166896","00200356","問５　インターネット利用上の不安や不満（１番目）（オンラインショッピング非利用世帯主） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166897","00200356","問５　オンラインショッピング非利用者の今後の意向 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166898","00200356","問５　オンラインショッピング利用者が実際に購入したもの 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166899","00200356","問５　オンラインショッピング利用者が実際に購入したもの 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166900","00200356","問５　オンラインショッピング利用者が実際に購入したもの 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166901","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166902","00200356","問５　オンラインショッピング利用者の購入頻度 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166903","00200356","問５　オンラインショッピング利用者の購入頻度 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166904","00200356","問５　オンラインショッピング利用者の購入金額合計 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166905","00200356","問５　オンラインショッピング利用者の電子決済 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166906","00200356","問５　オンラインショッピング利用者の電子決済 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166907","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166908","00200356","問６　CATVの提供状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166909","00200356","問６　CATVの提供状況 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166910","00200356","問６　放送の視聴状況 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166911","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166912","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166913","00200356","問８　通信・放送サービスの利用料金 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166914","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166915","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166916","00200356","問８　通信・放送サービスの妥当と思う料金 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-27"
"0003166917","00200356","調査対象世帯の属性（都市区分）（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166918","00200356","調査対象世帯の属性（都市区分）（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166919","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166920","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166921","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166922","00200356","問５　オンラインショッピング利用者の購入頻度 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166923","00200356","問５　オンラインショッピング利用者の購入金額合計 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166924","00200356","問５　オンラインショッピング利用者の購入金額合計 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166925","00200356","問５　オンラインショッピング利用者の電子決済 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166926","00200356","問５　オンラインショッピング利用者の電子決済 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166927","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166928","00200356","問６　CATVの提供状況 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166929","00200356","問６　CATVの提供状況 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166930","00200356","問６　放送の視聴状況 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166931","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166932","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166933","00200356","問８　通信・放送サービスの利用料金 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166934","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166935","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166936","00200356","問８　通信・放送サービスの妥当と思う料金 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-27"
"0003166937","00200356","調査対象世帯の属性（都市区分）（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166938","00200356","調査対象世帯の属性（都市区分）（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166939","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 世帯主職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166940","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166941","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166942","00200356","問５　オンラインショッピング利用者の購入頻度 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166943","00200356","問５　オンラインショッピング利用者の購入金額合計 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166944","00200356","問５　オンラインショッピング利用者の電子決済 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166945","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166946","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166947","00200356","問６　CATVの提供状況 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166948","00200356","問６　放送の視聴状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166949","00200356","問６　放送の視聴状況 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166950","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166951","00200356","問８　通信・放送サービスの利用料金 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166952","00200356","問８　通信・放送サービスの利用料金 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166953","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166954","00200356","問８　通信・放送サービスの妥当と思う料金 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-27"
"0003166955","00200356","問８　通信・放送サービスの妥当と思う料金 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-27"
"0003166956","00200356","調査対象世帯の属性（都市区分）（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166957","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166958","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166959","00200356","調査対象世帯の属性（世帯主年齢）（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166960","00200356","問５　オンラインショッピング利用者が購入したものの使用目的 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166961","00200356","問５　オンラインショッピング利用者の購入頻度 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166962","00200356","問５　オンラインショッピング利用者の購入頻度 世帯主の職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166963","00200356","問５　オンラインショッピング利用者の購入金額合計 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166964","00200356","問５　オンラインショッピング利用者の購入金額合計 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166965","00200356","問５　オンラインショッピング利用者の電子決済 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166966","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166967","00200356","問５　オンラインショッピング利用者のインターネット利用上の不安（１番目） 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166968","00200356","問６　CATVの提供状況 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166969","00200356","問６　放送の視聴状況 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166970","00200356","問６　放送の視聴状況 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166971","00200356","問７　将来受けてみたい新しい情報通信サービス（１番目） 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166972","00200356","問８　通信・放送サービスの利用料金 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166973","00200356","問８　通信・放送サービスの利用料金 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166974","00200356","問８　通信・放送サービスの利用料金に対する受け止め方 世帯人員","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166975","00200356","問８　通信・放送サービスの妥当と思う料金 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166976","00200356","問８　通信・放送サービスの妥当と思う料金 世帯主年齢60歳以上","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166977","00200356","調査対象世帯の属性（都市区分）（全世帯） 世帯主職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166978","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166979","00200356","調査対象世帯の属性（世帯主性別）（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166980","00200356","調査対象世帯の属性（世帯主年齢）（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166981","00200356","調査対象世帯の属性（世帯主年齢）（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166982","00200356","調査対象世帯の属性（世帯主職業）（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166983","00200356","調査対象世帯の属性（世帯人数）（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166984","00200356","調査対象世帯の属性（世帯人数）（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166985","00200356","調査対象世帯の属性（子供（19歳以下）の人数）（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166986","00200356","調査対象世帯の属性（世帯年収）（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166987","00200356","調査対象世帯の属性（世帯年収）（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166989","00200356","１か月の国内郵便物（封書・はがき）の併用状況（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166990","00200356","１か月の国内郵便物（封書・はがき）の併用状況（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166991","00200356","１か月の国内郵便小包・国内宅配便の併用状況（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166992","00200356","最近１年間の海外への情報発信や小荷物送付手段の利用状況（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166993","00200356","最近１年間の海外への情報発信や小荷物送付手段の利用状況（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166994","00200356","情報通信機器の保有状況（全世帯） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166995","00200356","携帯電話・ＰＨＳの併用状況（全世帯） 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166996","00200356","携帯電話・ＰＨＳの併用状況（全世帯） 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166997","00200356","携帯電話の主な使用者年齢（世帯で保有している携帯電話又はＰＨＳの台数） 世帯主年齢","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003166998","00200356","ファクシミリ、パソコン、ワープロの併用状況 都市区分","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003166999","00200356","ファクシミリ、パソコン、ワープロの併用状況 世帯人数","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167000","00200356","調査対象世帯の属性（世帯主年齢）（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003167001","00200356","調査対象世帯の属性（世帯主年齢）（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-02-04"
"0003167002","00200356","調査対象世帯の属性（世帯主職業）（全世帯） 世帯主職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167003","00200356","調査対象世帯の属性（世帯人数）（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167004","00200356","調査対象世帯の属性（世帯人数）（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167005","00200356","調査対象世帯の属性（子供（19歳以下）の人数）（全世帯） 世帯主職業","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167006","00200356","調査対象世帯の属性（世帯年収）（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167007","00200356","調査対象世帯の属性（世帯年収）（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167009","00200356","１か月の国内郵便物（封書・はがき）の併用状況（全世帯） 世帯主性別","通信利用動向調査","世帯編","年次",0,"2019-01-28"
"0003167010","00200356","１か月の国内郵便物（封書・はがき）の併用状況（全世帯） 世帯年収","通信利用動向調査","世帯編","年次",0,"2019-01-28"
