"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000092560","00200533","0081","行動中分類（２９）、曜日（４A）、男女（２）、世帯の家族類型（３A）、共働きか否か（６）、年齢（夫・妻）（７）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092561","00200533","0082","行動中分類（２９）、曜日（４A）、男女（２）、世帯の家族類型（３A）、共働きか否か（６）、年齢（夫・妻）（７）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092562","00200533","0091","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（２）、世帯の家族類型（７）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092563","00200533","0092","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（２）、住居の種類（３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092564","00200533","0093","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（２）、居住室数（６）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092565","00200533","0094","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（２）、自家用車の有無（３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092566","00200533","0095","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（２）、世帯の年間収入（１３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092567","00200533","0101","行動中分類（２９）、曜日（４A）、男女（２）、世帯の家族類型（３B）、共働きか否か（６）、末子の年齢（１４）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092568","00200533","0102","行動中分類（２９）、曜日（４A）、男女（２）、世帯の家族類型（３B）、共働きか否か（６）、末子の年齢（１４）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092569","00200533","0111","行動中分類（２９）、曜日（４A）、男女（３）、教育（在学者）（６）、世帯の家族類型（３B）、世帯の年間収入（１３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092570","00200533","0112","行動中分類（２９）、曜日（４A）、男女（３）、教育（在学者）（６）、世帯の家族類型（３B）、世帯の年間収入（１３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092571","00200533","0121","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、世帯の家族類型（５）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092572","00200533","0122","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、年齢（親）（５）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092573","00200533","0123","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、ふだんの就業状態（３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092574","00200533","0131","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、年齢（１４）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092575","00200533","0132","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、単身世帯の区分（３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092576","00200533","0133","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、自家用車の有無（３）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092577","00200533","0134","行動区分（２）、行動中分類（２９）、曜日（４A）、男女（３）、世帯の年間収入（１０）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092578","00200533","0141","行動大分類（７）、曜日（４A）、男女（３）、ふだんの就業状態（３）、インターネットの利用、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092579","00200533","0142","行動大分類（７）、曜日（４A）、男女（３）、ふだんの就業状態（３）、行動の場所（４）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092580","00200533","0151","行動大分類（７）、曜日（４A）、男女（３）、教育（在学者）（６）、インターネットの利用、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092581","00200533","0152","行動大分類（７）、曜日（４A）、男女（３）、教育（在学者）（６）、行動の場所（４）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092582","00200533","016","行動大分類（７）、曜日（４A）、男女（２）、末子の年齢（１４）、一緒にいた人（８）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092583","00200533","017","行動大分類（７）、曜日（４A）、男女（３）、教育（在学者）（６）、一緒にいた人（６）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000092584","00200533","018","行動ＥＵ比較（１２）、曜日（４A）、男女（３）、ふだんの就業状態（３）、ライフステージ（２０）、推定人口、標本数、総平均時間、行動者平均時間、行動者率、推定人口、標本数、総平均時間、行動者平均時間、行動者率","平成13年社会生活基本調査","アンペイドワーク等に係る特別集計結果",NA,NA,NA,"-",,"2022-08-17"
"0000090001","00200533","00111","曜日（４），男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」を除く，年齢１０，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090002","00200533","00112","曜日（４），男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」，年齢４Ａ，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090003","00200533","00121","曜日（３），男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」を除く，年齢１０，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090004","00200533","00122","曜日（３），男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」，年齢４Ａ，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090005","00200533","00211","曜日（４），男女の別（性別）（２），有業無業（３），配偶関係（４）のうち「総数」を除く，年齢１０，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090006","00200533","00212","曜日（４），男女の別（性別）（２），有業無業（３），配偶関係（４）のうち「総数」，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090007","00200533","00221","曜日（３），男女の別（性別）（２），有業無業（３），配偶関係（４）のうち「総数」を除く，年齢１０，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090008","00200533","00222","曜日（３），男女の別（性別）（２），有業無業（３），配偶関係（４）のうち「総数」，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090009","00200533","00311","曜日（４），男女の別（性別）（３），教育のうち卒業者の学校区分を除く，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090010","00200533","00312","曜日（４），男女の別（性別）（３），教育のうち卒業者の学校区分，年齢１０，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090011","00200533","00321","曜日（３），男女の別（性別）（３），教育のうち卒業者の学校区分を除く，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090012","00200533","00322","曜日（３），男女の別（性別）（３），教育のうち卒業者の学校区分，年齢１０，１５歳以上人口，行動の種類別（１９）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090013","00200533","00401","曜日（４），男女の別（性別）（３），従業上の地位・従業者規模（２１），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090014","00200533","00402","曜日（４），男女の別（性別）（３），社会経済分類（２０），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090015","00200533","00403","曜日（４），男女の別（性別）（３），週間就業時間・週休制度（３７），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090016","00200533","00501","曜日（４），男女の別（性別）（３），有業無業（３），世帯の年間収入（１３），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090017","00200533","00502","曜日（４），男女の別（性別）（３），有業無業（３），住居の種類・居住室数（２６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090018","00200533","00503","曜日（４），男女の別（性別）（３），有業無業（３），自家用車の有無（６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090019","00200533","00504","曜日（４），男女の別（性別）（３），有業無業（３），調査区特性（９），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090020","00200533","00601","曜日（４），夫妻２，有業無業（３），特定家族類型（１０）のうち高齢者夫婦世帯を除く，年齢９，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090021","00200533","00602","曜日（４），夫妻２，有業無業（３），特定家族類型（１０）のうち高齢者夫婦世帯，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090022","00200533","007","曜日（４），男親・女親（２），有業無業（３），特定家族類型（５Ａ），年齢６Ａ，１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090023","00200533","008","曜日（４），１５歳以上の子供の男女（２），有業無業（３），特定家族類型（８２），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090024","00200533","009","曜日（４），夫妻２，特定家族類型（８Ａ），共働きか否か（４），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090025","00200533","010","曜日（４），男親・女親（２），有業無業（３），特定家族類型（５Ａ），共働きか否か（４），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090026","00200533","01101","曜日（４），特定家族類型（１１），従業上の地位・従業者規模（１６Ａ），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090027","00200533","01102","曜日（４），特定家族類型（１１），社会経済分類（２０），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090028","00200533","01103","曜日（４），特定家族類型（１１），週間就業時間・週休制度（３３），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090029","00200533","01201","曜日（４），特定家族類型（１１），従業上の地位・従業者規模（１６Ａ），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090030","00200533","01202","曜日（４），特定家族類型（１１），社会経済分類（２０），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090031","00200533","01203","曜日（４），特定家族類型（１１），週間就業時間・週休制度（３３），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090032","00200533","01301","曜日（４），特定家族類型（７），従業上の地位・従業者規模（１６Ａ），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090033","00200533","01302","曜日（４），特定家族類型（７），社会経済分類（２０），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090034","00200533","01303","曜日（４），特定家族類型（７），週間就業時間・週休制度（３３），１５歳以上人口，行動の種類別（２２）総平均時間・行動者平均，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090035","00200533","014","曜日（４），有業無業（４），特定家族類型（５Ｂ），６歳未満の子供の有無・通園の状況（１４），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090036","00200533","015","曜日（４），特定家族類型（３），６歳未満の子供の有無・通園の状況（１４），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090037","00200533","01601","曜日（４），夫妻２，有業無業（３），特定家族類型（１７），年齢４Ｂ，１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090038","00200533","01602","曜日（４），男親・女親（２），有業無業（３），特定家族類型（１３），年齢４Ｂ，１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090039","00200533","01701","曜日（４），夫妻２，有業無業（３），特定家族類型（５Ａ）のうち「夫婦と片親の世帯」及び「夫婦，子供と片親の世帯」を除く，６５歳以上の親の有無（９），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090040","00200533","01702","曜日（４），夫妻２，有業無業（３），特定家族類型（５Ａ）のうち「夫婦と片親の世帯」及び「夫婦，子供と片親の世帯」，６５歳以上の親の有無（５），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090041","00200533","01801","曜日（４），夫妻２，特定家族類型（１１），世帯の年間収入（６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090042","00200533","01802","曜日（４），夫妻２，特定家族類型（１１），住居の種類（１０），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090043","00200533","01803","曜日（４），夫妻２，特定家族類型（１１），自家用車の有無（３），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090044","00200533","01804","曜日（４），夫妻２，特定家族類型（１１），介護・看護を受けている人の有無（７），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090045","00200533","01901","曜日（４），男親・女親（２），特定家族類型（５Ａ），世帯の年間収入（６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090046","00200533","01902","曜日（４），男親・女親（２），特定家族類型（５Ａ），住居の種類（１０），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090047","00200533","01903","曜日（４），男親・女親（２），特定家族類型（５Ａ），自家用車の有無（３），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090048","00200533","02001","曜日（４），１５歳以上の子供の男女（２），特定家族類型（６），世帯の年間収入（６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090049","00200533","02002","曜日（４），１５歳以上の子供の男女（２），特定家族類型（６），住居の種類（１０），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090050","00200533","02003","曜日（４），１５歳以上の子供の男女（２），特定家族類型（６），自家用車の有無（３），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090051","00200533","02101","曜日（４），夫妻２，家族形成段階（７）のうち「夫婦のみの世帯と夫婦と親の世帯のうち夫の年齢が28歳以下」，「夫婦のみの世帯と夫婦と親の世帯のうち夫の年齢が58歳以上」，「夫婦と子供の世帯と夫婦，子供と親の世帯のうち６歳未満の子供のいる世帯」，「夫婦と子供の世帯と夫婦，子供と親の世帯のうち末子が６～17歳の世帯」，世帯の年間収入（６），１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090052","00200533","02102","曜日（４），夫妻２，家族形成段階（７）のうち「夫婦のみの世帯と夫婦と親の世帯」，「夫婦と子供の世帯と夫婦，子供と親の世帯」，「夫婦と子供の世帯と夫婦，子供と親の世帯のうち末子が18～26歳の世帯」，１５歳以上人口，行動の種類別（２２）総平均時間，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090053","00200533","02201","曜日（３），男女の別（性別）（３），就業状態（９）のうち「総数」，「有業者の総数」及び「無業者の総数」，１５歳以上人口，行動の種類・時間階級別（１７０）行動者数・行動者率，年齢１０，全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090054","00200533","02202","曜日（３），１５歳以上人口，行動の種類・時間階級別（１７０）行動者数・行動者率，就業状態（９）のうち「総数」，「有業者の総数」及び「無業者の総数」を除く，男女の別（性別）（３），全国","昭和61年社会生活基本調査","生活時間に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090055","00200533","00101","男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」を除く，年齢１０，１５歳以上人口，行動の種類別（５）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活行動に関する結果",NA,NA,NA,"-",,"2022-08-17"
"0000090056","00200533","00102","男女の別（性別）（３），就業状態（９）のうち「通学のかたわら仕事」及び「通学」，年齢４Ａ，１５歳以上人口，行動の種類別（５）行動者数・行動者率，全国","昭和61年社会生活基本調査","生活行動に関する結果",NA,NA,NA,"-",,"2022-08-17"
