"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003339693","00100103","F3　〔カード1〕今，あなたと一緒に住んでいるのは誰ですか。この中から一緒に住んでいる人をすべてお答えください。(M.A.)　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339694","00100103","F3　〔カード1〕今，あなたと一緒に住んでいるのは誰ですか。この中から一緒に住んでいる人をすべてお答えください。(M.A.)　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339695","00100103","F3　〔カード1〕今，あなたと一緒に住んでいるのは誰ですか。この中から一緒に住んでいる人をすべてお答えください。(M.A.)　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339696","00100103","F3　〔カード1〕今，あなたと一緒に住んでいるのは誰ですか。この中から一緒に住んでいる人をすべてお答えください。(M.A.)　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339697","00100103","F3　〔カード1〕今，あなたと一緒に住んでいるのは誰ですか。この中から一緒に住んでいる人をすべてお答えください。(M.A.)　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339698","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339699","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339700","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339701","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339702","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339703","00100103","Q1　あなたは，学校のある日には，朝何時ごろ起きますか。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339704","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339705","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339706","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339707","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339708","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339709","00100103","Q2　あなたはふだん，夜何時ごろ寝ますか。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339710","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339711","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339712","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339713","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339714","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339715","00100103","Q3　あなたは，朝，自分で起きることが多いですか。それとも家の人に起こしてもらうことが多いですか。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339716","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339717","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339718","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339719","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339720","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339721","00100103","Q4　〔カード2〕あなたは，自分専用として，この中のものを持っていますか。あてはまるものをすべて選んでください。(M.A.)　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339722","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339723","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339724","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339725","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339726","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339727","00100103","Q5　あなたは自分の部屋や机のまわりを自分で片づけることが多いですか。それとも家の人に片づけてもらうことが多いですか。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339728","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339729","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339730","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339731","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339732","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339733","00100103","Q6　〔カード3〕あなたは毎日，朝ごはんを食べますか。この中からあてはまるものを1つだけ選んでください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339734","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339735","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339736","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339737","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339738","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339739","00100103","Q7　〔カード4〕あなたは，ここにあげてあるアからキまでのことを，どれくらいしていますか。それぞれについて最もあてはまる番号を1つずつ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339740","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339741","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339742","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339743","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339744","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339745","00100103","Q8　〔カード5〕では，ここにあげてあるアからタまでのことはどの程度あてはまりますか。それぞれについて，最もあてはまる番号を1つずつ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339746","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339747","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339748","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339749","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339750","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339751","00100103","Q9　〔カード6〕次に，学校での生活についてお聞きします。あなたは，ここにあげてあるアからエまでのことがどの程度あてはまりますか。それぞれについてあてはまる番号を1つずつ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339752","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339753","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339754","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339755","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339756","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339757","00100103","Q10　〔カード7)あなたの学校での成績は，クラスでどのくらいですか。この中から1つだけ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339758","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339759","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339760","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339761","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339762","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339763","00100103","Q11　〔カード8〕あなたは，将来どの学校まで行きたいと思いますか。この中から1つだけ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339764","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339765","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339766","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339767","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339768","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339769","00100103","Q12　では，あなたがふだん仲よくしている友達グループは，あなたを含めて何人くらいですか。2つ以上のグループがある場合は，いちばん仲よくしているグループについて答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339770","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339771","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339772","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339773","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339774","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339775","00100103","Q13　あなたは現在，学習塾や家庭教師，またはおけいこごとに通う日が週何日ありますか。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339776","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339777","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339778","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339779","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339780","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339781","00100103","Q14　〔カード9〕あなたはきのう，ここにあげてあるアからウまでのことをどのくらいしましたか。それぞれについて，最もあてはまる番号を1つずつ答えてください。(きのうが日曜日のときは，前の週の金曜日について答えてください。きのうが休日のときは，その前の日について答えてください。) 　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339782","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339783","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339784","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339785","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339786","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339787","00100103","Q15　〔カード10〕あなたは，この1年間に，ここにあげてあるアからサまでのことをどの程度しましたか。それぞれについて，あてはまる番号を1つずつ答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339788","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339789","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　学年別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339790","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　性・学年","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339791","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　同居きょうだいの有無","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339792","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　世帯構成","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339793","00100103","Q16　〔カード11〕あなたは，ここにあげてあるア，イについて，どの程度ありますか。それぞれについて，あてはまる番号を答えてください。　都市規模別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
"0003339794","00100103","Q17　〔カード12〕あなたは，ここにあげてあるアからキまでのことが，どの程度あてはまりますか。それぞれについて，あてはまる番号を1つずつ答えてください。　性別","低年齢少年の価値観等に関する基本調査","小・中学生に対する質問","年度次","199904-200003","2020-02-06"
