"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003340009","00100104","B6　最近1年ぐらいの間に、あなたの周りでいじめがありましたか。いじめがあったとき、あなたはそれにどのようにかかわっていましたか。あてはまる番号すべてに○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340010","00100104","B7　あなたがつきあっている人の中に、次のような人がいますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340011","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　ア　朝起きるとき、自分で起きられますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340012","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　イ　朝起きた時、家族に自分からあいさつをしますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340013","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　ウ　朝食を毎日食ベていますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340014","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　エ　夕食を家族と一緒に食べることがありますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340015","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　オ　家事の手伝いで、決まったものがありますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340016","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　カ　塾や習いごとに週どのくらい行っていますか（家庭教師が来るのを含む)。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340017","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　キ　アクションゲーム(ストリートファイター)などのようなテレビゲームをよくしますか。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340018","00100104","C2　あなたは、小遣いを次のどれに主に使っていますか。多く使うものに3つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340019","00100104","D1　成績はクラスの中で良い(良かった)方ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340020","00100104","D2　スポーツはクラスの中でできる(できた)方ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340021","00100104","D3　学校の授業はおもしろい(おもしろかった)ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340022","00100104","D4　クラスの中で人気のある(あった)方ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340023","00100104","D5　家で、毎日何時間くらい勉強します(しました)か。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340024","00100104","D6　学校で次のようなことがあります(ありました)か。あてはまる番号のうち、主なものに1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340025","00100104","D7　自分のテストの点が悪くなったとしたら、その理由としてはどれが考えられますか。次のアからオまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340026","00100104","D8　中学生のあなた(中学生の時のあなた)は、どういう理由で勉強しています(いました)か。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340027","00100104","D9　あなたは学校をどこまで続けるつもりです(つもりでした)か。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340028","00100104","D10　あなたの学校の先生について聞きます。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340030","00100104","E2　あなたは、最近1年ぐらいの間に、次のアからケまでの事柄について、体験したことがありますか。それぞれあてはまる方に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340031","00100104","F1　あなたは自分の性格をどう思いますか。次のアからソまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340032","00100104","F2　校則に対するいろいろな意見に対し、あなたはどう思いますか。次のアからエまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340033","00100104","G1　あなたは、過去2～3年の間に、青少年を対象とした地域の活動に何回ぐらい参加したことがありますか。次のアからカまでのそれぞれの活動ごとに、あてはまる番号に1つずつ○をつけてください。なお、これらの地域活動には、学校のクラブ活動や行事として行われているものは含まれません。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340034","00100104","G2　あなたの住んでいる地域や町について聞きます。次のアからオまでの事柄それぞれについて、最もあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003356658","00100104","E1　あなたは、最近1年ぐらいの間に次のアからセまでの事柄について、したことがありますか。それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003411050","00100104","A6　あなたは、家の中で次のアからシまでの事柄について、次のようなことがあります(ありました)か。","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","年度次","199804-199903","2020-03-10"
"0003340035","00100104","A1　あなたは男子ですか、女子ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340036","00100104","A2　あなたは、今、何年生ですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340037","00100104","A3　次の人の中で、今、あなたの家にいっしょに住んでいるのはだれですか。あてはまる番号すべてに○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340038","00100104","○A3　同居の家族構成","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340039","00100104","○A3　きょうだいの有無","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340040","00100104","A4　次の中で、あなたが、自分用に持っているものはありますか。あてはまる番号すべてに○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340041","00100104","A5　あなたは、友だちのことを、お父さんやお母さんによく話しますか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340042","00100104","A6　お父さんやお母さんは、あなたのことをどう思っているでしょうか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340044","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　ア　朝起きるとき、自分で起きられますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340045","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　イ　朝起きたとき、家の人に自分からあいさつをしますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340046","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　ウ　朝食を毎日食べていますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340047","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　エ　夕食を家の人といっしょに食べることがありますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340048","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　オ　家事の手伝いで、決まったものがありますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340049","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　カ　外に遊びに行くとき、行き先を家の人に言っていきますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340050","00100104","C1　あなたの毎日の生活について答えてください。次のアからキまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。　キ　外に遊びに行ったとき、家に何時までに帰るという決まりがありますか。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340051","00100104","C2　あなたは、こづかいを、主にどのように使っていますか。次の中から多く使うものの番号に3つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340052","00100104","C3　次のことがらのうち、一週間に1回以上、習っているものがありますか。あてはまる番号すべてに○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340053","00100104","D1　あなたが現在よくつきあっている親しい友だちは、何人くらいいますか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340054","00100104","D2　成績はクラスの中で良いほうですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340055","00100104","D3　スポーツはクラスの中でできるほうですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340056","00100104","D4　学校の勉強はおもしろいですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340057","00100104","D5　クラスの中で人気のあるほうですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340058","00100104","D6　家で、毎日何時間くらい勉強しますか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340059","00100104","D7　毎日学校へ行くのが楽しいですか。あてはまる番号に1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340060","00100104","D8　学校で次のようなことがありますか。あてはまる番号のうち、おもなものに1つだけ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340061","00100104","D9　自分のテストの点が悪くなったとしたら、どうしてだと思いますか。次のアからオまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340062","00100104","D10　あなたは今、どういうつもりで勉強していますか。次のアからエまでのことがらについて、それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340063","00100104","E1　あなたは次のアからケまでのことがらについて、したことがありますか。それぞれあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340064","00100104","G1　あなたは、これまでに住んでいるところで行われた、次のようなことに何回ぐらい参加したことがありますか。次のアからカまでのあてはまる番号に1つずつ○をつけてください。なお、学校のクラブ活動や行事として行われているものはふくまれません。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340065","00100104","G2　あなたの住んでいるところで、次のアからオまでのことがらについて、もっともあてはまる番号に1つずつ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003411091","00100104","A7　あなたは、家の中で次のアからサまでのことがらについて、次のように思うことがあります（ありました）か。それぞれあてはまるほうに1つずつ○をつけてください。","非行原因に関する総合的研究調査","小学生に対する質問","年度次","199804-199903","2020-03-10"
"0003340066","00100104","問1　この調査票(アンケート)に回答してくださる方は、どなたですか。あてはまる番号を1つだけ選んで○をつけてください。なお、父や母などとはこの調査票を持ち帰ったお子さんから見た父や母などを表します。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340067","00100104","問1　この調査票(アンケート)に回答してくださる方は、どなたですか。あてはまる番号を1つだけ選んで○をつけてください。なお、父や母などとはこの調査票を持ち帰ったお子さんから見た父や母などを表します。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340068","00100104","問1　この調査票(アンケート)に回答してくださる方は、どなたですか。あてはまる番号を1つだけ選んで○をつけてください。なお、父や母などとはこの調査票を持ち帰ったお子さんから見た父や母などを表します。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340069","00100104","問1　この調査票(アンケート)に回答してくださる方は、どなたですか。あてはまる番号を1つだけ選んで○をつけてください。なお、父や母などとはこの調査票を持ち帰ったお子さんから見た父や母などを表します。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340070","00100104","問1　この調査票(アンケート)に回答してくださる方は、どなたですか。あてはまる番号を1つだけ選んで○をつけてください。なお、父や母などとはこの調査票を持ち帰ったお子さんから見た父や母などを表します。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340071","00100104","問2　あなたのお子さんの性別はどちらですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340072","00100104","問2　あなたのお子さんの性別はどちらですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340073","00100104","問2　あなたのお子さんの性別はどちらですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340074","00100104","問2　あなたのお子さんの性別はどちらですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340075","00100104","問2　あなたのお子さんの性別はどちらですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340076","00100104","問3　あなたのお子さんの学年はどれですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340077","00100104","問3　あなたのお子さんの学年はどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340078","00100104","問3　あなたのお子さんの学年はどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340079","00100104","問3　あなたのお子さんの学年はどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340080","00100104","問3　あなたのお子さんの学年はどれですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340081","00100104","問3　子どもの属性　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340082","00100104","問3　子どもの属性　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340083","00100104","問3　子どもの属性　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340084","00100104","問3　子どもの属性　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340085","00100104","問3　子どもの属性　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340086","00100104","問4　あなたの年齢は何歳ですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340087","00100104","問4　あなたの年齢は何歳ですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340088","00100104","問4　あなたの年齢は何歳ですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340089","00100104","問4　あなたの年齢は何歳ですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340090","00100104","問4　あなたの年齢は何歳ですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340091","00100104","問5　この数年間、あなたの住んでいる地域で、非行少年は増えていると思いますか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340092","00100104","問5　この数年間、あなたの住んでいる地域で、非行少年は増えていると思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340093","00100104","問5　この数年間、あなたの住んでいる地域で、非行少年は増えていると思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340094","00100104","問5　この数年間、あなたの住んでいる地域で、非行少年は増えていると思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340095","00100104","問5　この数年間、あなたの住んでいる地域で、非行少年は増えていると思いますか。あてはまる番号を1つだけ選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340096","00100104","問6　以前と比べて、最近の非行の質はどうなったと思いますか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340097","00100104","問6　以前と比べて、最近の非行の質はどうなったと思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340098","00100104","問6　以前と比べて、最近の非行の質はどうなったと思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340099","00100104","問6　以前と比べて、最近の非行の質はどうなったと思いますか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340100","00100104","問6　以前と比べて、最近の非行の質はどうなったと思いますか。あてはまる番号を1つだけ選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340101","00100104","問7　青少年が犯罪を犯したり、非行に走る主な原因はどこにあると思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340102","00100104","問7　青少年が犯罪を犯したり、非行に走る主な原因はどこにあると思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340103","00100104","問7　青少年が犯罪を犯したり、非行に走る主な原因はどこにあると思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340104","00100104","問7　青少年が犯罪を犯したり、非行に走る主な原因はどこにあると思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340105","00100104","問7　青少年が犯罪を犯したり、非行に走る主な原因はどこにあると思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340106","00100104","問8　少年を非行にかりたてる悪い社会環境として、次のどれを問題にすべきだと思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340107","00100104","問8　少年を非行にかりたてる悪い社会環境として、次のどれを問題にすべきだと思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340108","00100104","問8　少年を非行にかりたてる悪い社会環境として、次のどれを問題にすべきだと思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340109","00100104","問8　少年を非行にかりたてる悪い社会環境として、次のどれを問題にすべきだと思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340110","00100104","問8　少年を非行にかりたてる悪い社会環境として、次のどれを問題にすべきだと思いますか。次の中から重要だと思うものを3つまで選んで○をつけてください。　回答者の年齢","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340111","00100104","問9　少年の非行について、あなたの感じ方に一番近いのはどれですか。あてはまる番号を1つだけ選んで○をつけてください。　回答者","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340112","00100104","問9　少年の非行について、あなたの感じ方に一番近いのはどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの性別","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340113","00100104","問9　少年の非行について、あなたの感じ方に一番近いのはどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの学年","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
"0003340114","00100104","問9　少年の非行について、あなたの感じ方に一番近いのはどれですか。あてはまる番号を1つだけ選んで○をつけてください。　子どもの属性","非行原因に関する総合的研究調査","保護者に対する質問","年度次","199804-199903","2020-03-10"
