"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000150014","00200524","013","年（２），男女別出入国者数－日本人，全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150015","00200524","014","年（５），人口増加率・自然増加率・社会増加率－総人口，全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150017","00200524","015","男女別（３），年齢５歳階級別人口数－総人口，全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150018","00200524","016","男女別（３），年齢３区分別人口数－総人口，全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150019","00200524","017","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150016","00200524","R01","[参考表]住民基本台帳に基づく人口数（平成３年３月３１日現在），全国・都道府県","人口推計","平成3年10月1日現在推計人口",NA,NA,"-",199110,"2023-06-08"
"0000150020","00200524","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150021","00200524","002","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150022","00200524","003","人口の増加要因（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150023","00200524","004","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150024","00200524","005","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成３年１０月－４年９月），全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150025","00200524","006","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150026","00200524","007","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150027","00200524","008","男女別（３），年（５），人口数－総人口（各年１０月１日現在），全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150028","00200524","009","年（５），人口の割合－総人口（各年１０月１日現在），全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150029","00200524","01001","男女別（３），人口数・自然増加及び社会増加－総人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150030","00200524","01002","男女別（３），人口数・自然増加及び社会増加－日本人人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150031","00200524","011","男女別（３），出生児数及び死亡者数－日本人，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150032","00200524","012","男女別（３），都道府県間転出入者数－日本人，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150033","00200524","013","年（２），男女別（３），出入国者数－日本人，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150034","00200524","014","年（５），人口増加率・自然増加率，社会増加率－総人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150036","00200524","015","男女（３），年齢５歳階級別人口数－総人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150037","00200524","016","男女別（３），年齢３区分別人口数－総人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150038","00200524","017","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150035","00200524","R01","[参考表]住民基本台帳に基づく人口数（平成４年３月３１日現在），全国・都道府県","人口推計","平成4年10月1日現在推計人口",NA,NA,"-",199210,"2023-06-08"
"0000150039","00200524","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150040","00200524","002","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150041","00200524","003","人口及び人口増加（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150042","00200524","004","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150043","00200524","005","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成４年１０月－５年９月），全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150044","00200524","006","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150045","00200524","007","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150046","00200524","008","男女別（３），年（５），人口数－総人口，日本人人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150047","00200524","009","年（５），人口の割合－総人口，日本人人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150048","00200524","010","人口増加率－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150049","00200524","011","自然増加率－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150050","00200524","012","社会増加率－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150051","00200524","01301","男女別（３），人口数（平成４・５年１０月１日現在）自然増加・社会増加・増加の計－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150052","00200524","01302","男女別（３），人口数（平成４・５年１０月１日現在）自然増加・社会増加・国籍の異動による純増・増加の計－日本人人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150053","00200524","014","男女別（３），出生児数，死亡者数，－日本人・外国人，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150054","00200524","015","男女別（３），都道府県間転出入者数（平成４年１０月－５年３月）－日本人，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150055","00200524","016","男女別（３），出入国者数－日本人，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150056","00200524","017","男女別（３），年齢５歳階級別人口－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150057","00200524","018","男女別（３），年齢３区分別人口－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150058","00200524","019","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150059","00200524","R01","[参考表]住民基本台帳に基づく人口（平成５年３月３１日現在），推計人口（総人口・日本人人口・外国人人口）（平成５年３月３１日現在）","人口推計","平成5年10月1日現在推計人口",NA,NA,"-",199310,"2023-06-08"
"0000150060","00200524","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150061","00200524","002","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150062","00200524","003","人口及び人口増加（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150063","00200524","004","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150064","00200524","005","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成５年１０月－６年９月），全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150065","00200524","006","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150066","00200524","007","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150067","00200524","008","男女別（３），年（５），人口数－総人口，日本人人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150068","00200524","009","年（５），人口の割合－総人口，日本人人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150069","00200524","010","人口増加率－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150070","00200524","011","自然増加率－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150071","00200524","012","社会増加率－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150072","00200524","01301","男女別（３），人口数（平成５・６年１０月１日現在）自然増加・社会増加・増加の計－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150073","00200524","01302","男女別（３），人口数（平成５・６年１０月１日現在）自然増加・社会増加・国籍の異動による純増・増加の計－日本人人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150074","00200524","014","男女別（３），出生児数，死亡者数，－日本人・外国人，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150075","00200524","015","男女別（３），都道府県間転出入者数（平成５年１０月－６年３月）－日本人，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150076","00200524","016","男女別（３），出入国者数－日本人，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150077","00200524","017","男女別（３），年齢５歳階級別人口－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150078","00200524","018","男女別（３），年齢３区分別人口－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150079","00200524","019","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150080","00200524","R01","[参考表]住民基本台帳に基づく人口（平成６年３月３１日現在），推計人口（総人口・日本人人口・外国人人口）（平成６年３月３１日現在）","人口推計","平成6年10月1日現在推計人口",NA,NA,"-",199410,"2023-06-08"
"0000150081","00200524","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150082","00200524","002","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150083","00200524","003","人口及び人口増加（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150084","00200524","004","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150085","00200524","005","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成７年１０月－８年９月），全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150086","00200524","006","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150087","00200524","007","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150088","00200524","008","男女別（３），年（５），人口数－総人口，日本人人口，全国・都道府県・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150089","00200524","009","年（５），人口の割合－総人口，日本人人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150090","00200524","010","人口増加率－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150091","00200524","011","自然増加率－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150092","00200524","012","社会増加率－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150093","00200524","01301","男女別（３），人口数（平成７・８年１０月１日現在）自然増加・社会増加・増加の計－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150094","00200524","01302","男女別（３），人口数（平成７・８年１０月１日現在）自然増加・社会増加・国籍の異動による純増・増加の計－日本人人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150095","00200524","014","男女別（３），出生児数，死亡者数，－日本人・外国人，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150096","00200524","015","男女別（３），都道府県間転出入者数（平成７年１０月－８年３月）－日本人，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150097","00200524","016","男女別（３），出入国者数－日本人，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150098","00200524","017","男女別（３），年齢５歳階級別人口－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150099","00200524","018","男女別（３），年齢３区分別人口－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150100","00200524","019","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150101","00200524","R01","[参考表]住民基本台帳に基づく人口（平成７年３月３１日現在），推計人口（総人口・日本人人口・外国人人口）（平成７年３月３１日現在）","人口推計","平成8年10月1日現在推計人口",NA,NA,"-",199610,"2023-06-08"
"0000150102","00200524","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150103","00200524","002","年齢５歳階級（４６），男女（３），月（１３）人口数－総人口，日本人人口，全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150104","00200524","003","年齢５歳階級（５０），男女（３），年（５）人口数－総人口（各年１０月１日現在），全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150105","00200524","004","男女（３），人口・性比－総人口・日本人人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150106","00200524","005","男女（３），年（５）人口数－総人口・日本人人口（各年１０月１日現在），全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150107","00200524","006","年（５）人口の割合－総人口（各年１０月１日現在），全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150108","00200524","007","年（５）人口増加率－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150109","00200524","008","年（５）自然増加率－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150110","00200524","009","年（５）社会増加率－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150111","00200524","010","男女（３），年齢５歳階級（１８）人口数－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150112","00200524","011","男女（３），年齢（３）人口数－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150113","00200524","012","男女（３），年齢（３）人口の割合－総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150114","00200524","013","男女（３）年齢構成指数－全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150115","00200524","R01","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口，全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150116","00200524","R02","[参考表]男女（３），年齢各歳（９３）人口数－総人口・日本人人口，全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150117","00200524","R03","[参考表]男女（３），年齢５歳階級（２５）死亡者数－日本人・外国人（平成８年１０月～９年９月），全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150118","00200524","R04","[参考表]男女（３），年齢５歳階級（２１）出入国者数－日本人・外国人（平成８年１０月～９年９月），全国","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150119","00200524","R0501","[参考表]男女（３）人口及び人口増加（自然増・社会増）（平成８年１０月１日～９年９月３０日），総人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150120","00200524","R0502","[参考表]男女（３）人口及び人口増加（自然増・社会増・国籍の異動による純増）（平成８年１０月１日～９年９月３０日），日本人人口，全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150121","00200524","R06","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成８年１０月～９年９月），全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150122","00200524","R07","[参考表]男女（３）都道府県間転出入者数－日本人（平成８年１０月～９年９月），全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150123","00200524","R08","[参考表]男女（３）出入国者数－日本人（平成８年１０月～９年９月），全国・都道府県","人口推計","平成9年10月1日現在推計人口",NA,NA,"-",199710,"2023-06-08"
"0000150124","00200524","001","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150125","00200524","002","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150126","00200524","003","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150127","00200524","004","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150128","00200524","005","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150129","00200524","006","年（５）人口の割合－総人口（各年１０月１日現在）、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150130","00200524","007","年（５）人口増加率－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150131","00200524","008","年（５）自然増加率－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150132","00200524","009","年（５）社会増加率－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150133","00200524","010","男女（３）、年齢５歳階級（１８）人口－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150134","00200524","011","男女（３）、年齢（３）人口－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150135","00200524","012","男女（３）、年齢（３）人口の割合－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150136","00200524","013","男女（３）年齢構造指数－総人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150137","00200524","R01","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150138","00200524","R02","[参考表]年齢各歳（９４）、男女（３）人口・死亡者数・入国超過数及び国籍異動による純増－総人口・日本人人口、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150139","00200524","R03","[参考表]年齢５歳階級（２５）、男女（３）死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150140","00200524","R04","[参考表]年齢５歳階級（２１）、男女（３）出入国者数－日本人・外国人（平成９年１０月～１０年９月）、全国","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150141","00200524","R0501","[参考表]男女（３）総人口及び人口増加（自然増・社会増）－総人口・日本人人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150142","00200524","R0502","[参考表]男女（３）日本人人口及び人口増加（自然増・社会増・国籍異動による純増）－総人口・日本人人口、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150143","00200524","R06","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150144","00200524","R07","[参考表]男女（３）都道府県間転出入者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150145","00200524","R08","[参考表]男女（３）出入国者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","人口推計","平成10年10月1日現在推計人口",NA,NA,"-",199810,"2023-06-08"
"0000150146","00200524","001","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","人口推計","平成11年10月1日現在推計人口",NA,NA,"-",199910,"2023-06-08"
"0000150147","00200524","002","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","人口推計","平成11年10月1日現在推計人口",NA,NA,"-",199910,"2023-06-08"
"0000150148","00200524","003","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","人口推計","平成11年10月1日現在推計人口",NA,NA,"-",199910,"2023-06-08"
"0000150149","00200524","004","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","人口推計","平成11年10月1日現在推計人口",NA,NA,"-",199910,"2023-06-08"
"0000150150","00200524","005","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","人口推計","平成11年10月1日現在推計人口",NA,NA,"-",199910,"2023-06-08"
