"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004025379","00450381","在宅療養支援病院の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025380","00450381","医業・介護収益に占める介護収益の割合が２％未満の医療機関等の集計【損益状況】（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025381","00450381","在宅療養支援病院の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025382","00450381","一般診療所　主たる診療科別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025383","00450381","一般診療所　主たる診療科別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025384","00450381","在宅療養支援診療所の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025385","00450381","在宅療養支援診療所の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025386","00450381","在宅療養支援歯科診療所の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025387","00450381","在宅療養支援歯科診療所の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025388","00450381","保険薬局　後発医薬品割合別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025389","00450381","保険薬局　後発医薬品割合別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025390","00450381","保険薬局　調剤報酬等の算定状況別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025391","00450381","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025392","00450381","保険薬局　調剤報酬等の算定状況別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025393","00450381","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025394","00450381","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025395","00450381","保険薬局　調剤基本料等別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025396","00450381","保険薬局　調剤基本料等別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025397","00450381","保険薬局　立地別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025398","00450381","保険薬局　立地別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025399","00450381","保険薬局　特定の保険医療機関との不動産の賃貸借関係（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025400","00450381","保険薬局　特定の保険医療機関との不動産の賃貸借関係（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025401","00450381","院外処方率別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025402","00450381","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025403","00450381","院外処方率別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025404","00450381","地域別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025405","00450381","地域別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025406","00450381","３月決算のみの施設の損益の状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025407","00450381","３月決算のみの施設の損益の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025408","00450381","損益差額階級別施設数","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025409","00450381","最頻損益差額階級の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025410","00450381","最頻損益差額階級の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025411","00450381","損益差額及び損益率の状況（１施設当たり）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025412","00450381","一般病院　加重平均による損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025413","00450381","職種別常勤職員１人平均給料年(度)額等_開設者別","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025414","00450381","職種別常勤職員１人平均給料年(度)額等_店舗数別","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025415","00450381","開設者別延べ人員数","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025416","00450381","資産・負債の状況（１施設当たり資産・負債）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025417","00450381","資産・負債の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025418","00450381","キャッシュ・フローの状況_「キャッシュ・フロー計算書」を作成している病院（１施設当たり金額）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025419","00450381","キャッシュ・フローの状況_「キャッシュ・フロー計算書」を作成している病院（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025420","00450381","キャッシュ・フローの状況_８分類の各割合","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025421","00450381","キャッシュ・フローの状況_「キャッシュ・フロー計算書」を作成していない病院（１施設当たり金額）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025422","00450381","一般病院　加重平均による損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025423","00450381","キャッシュ・フローの状況_「キャッシュ・フロー計算書」を作成していない病院（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025424","00450381","キャッシュ・フローの状況_税引後総損益差額、減価償却費（設備費補助相当分を除く）、長期借入金返済額及び長期借入金収入の状況（１施設当たり金額）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025425","00450381","キャッシュ・フローの状況_税引後総損益差額、減価償却費（設備費補助相当分を除く）、長期借入金返済額及び長期借入金収入の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025426","00450381","設備投資額の状況（１施設当たり設備投資額）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025427","00450381","設備投資額の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025428","00450381","税金の状況（１施設当たり費用）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025429","00450381","税金の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025430","00450381","消費税課税対象費用等の状況（１施設当たり費用）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025431","00450381","消費税課税対象費用等の状況（通常項目の回答施設数）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025432","00450381","重点医療機関・協力医療機関等の損益の状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025433","00450381","病院機能別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025434","00450381","重点医療機関・協力医療機関等の損益の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025435","00450381","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025436","00450381","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025437","00450381","診療・検査医療機関の損益の状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025438","00450381","診療・検査医療機関の損益の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025439","00450381","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025440","00450381","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025441","00450381","開設者別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025442","00450381","開設者別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025443","00450381","一般病院　加重平均による損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025444","00450381","病院機能別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025445","00450381","一般病院　加重平均による損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025446","00450381","病院機能別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025447","00450381","病院機能別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025448","00450381","入院基本料別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025449","00450381","入院基本料別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025450","00450381","一般病院　病床規模別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025451","00450381","一般病院　病床規模別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025452","00450381","一般病院　１００床当たりの損益状況","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025453","00450381","一般病院　１００床当たりの損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025454","00450381","療養病床６０％以上の一般病院の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025455","00450381","入院基本料別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025456","00450381","療養病床６０％以上の一般病院の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025457","00450381","療養病床を有しない病院の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025458","00450381","療養病床を有しない病院の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025459","00450381","在宅療養支援病院の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025460","00450381","在宅療養支援病院の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025461","00450381","一般診療所　主たる診療科別の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025462","00450381","一般診療所　主たる診療科別の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025463","00450381","在宅療養支援診療所の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025464","00450381","在宅療養支援診療所の損益状況（施設数等）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
"0004025465","00450381","在宅療養支援歯科診療所の損益状況（１施設当たり損益）","第２３回医療経済実態調査（医療機関等調査）","報告","-","202101-202112","2025-05-10"
