"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003411630","00450011","4","中巻 出生数，性・出生順位・母の年齢（５歳階級）・出生月別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411595","00450011","4-1","上巻 年次別にみた出生数・出生率（人口千対）・出生性比及び合計特殊出生率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411602","00450011","4-11","上巻 出産順位別にみた年次別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411603","00450011","4-12","上巻 出生順位別にみた年次別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411604","00450011","4-13","上巻 出産順位別にみた都道府県（特別区－指定都市再掲）別出生数・百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411605","00450011","4-15","上巻 出生順位別にみた母の年齢（５歳階級）別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411606","00450011","4-16","上巻 出産順位別にみた母の年齢（５歳階級）別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411607","00450011","4-17","上巻 出生順位別にみた母の年齢（５歳階級）・年次別出生数","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411608","00450011","4-18","上巻 年次別にみた出生順位・母の年齢（５歳階級）別出生率及び合計特殊出生率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411609","00450011","4-19","上巻 出生順位別にみた年次別父・母の平均年齢","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411596","00450011","4-2","上巻 出生月別にみた年次別出生数及び出生率（人口千対）","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411610","00450011","4-21","上巻 出生順位別にみた都道府県（特別区－指定都市再掲）別父母の平均年齢","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411611","00450011","4-22","上巻 年次別にみた第１子出生までの父母の結婚期間別嫡出出生数百分率及び父母の平均結婚期間","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411612","00450011","4-23","上巻 出生順位別にみた出生時の世帯の主な仕事別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411613","00450011","4-24","上巻 妊娠期間（４週区分・早期－正期－過期再掲）別にみた年次別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411614","00450011","4-25","上巻 性・年次別にみた出生時の体重（500g階級）別出生数及び百分率並びに出生時の平均体重","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411615","00450011","4-26","上巻 性別にみた都道府県（特別区－指定都市再掲）別出生時の平均体重・2,500g未満の出生数及び割合","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411616","00450011","4-27","上巻 性・単産－複産別にみた出生時の体重（500g階級）別出生数及び百分率並びに出生時の平均体重","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411617","00450011","4-28","上巻 性・単産－複産別にみた母の年齢（５歳階級）別出生数・2,500g未満の出生数及び割合","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411618","00450011","4-29","上巻 嫡出子－嫡出でない子別にみた年次別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411597","00450011","4-3","上巻 都道府県別にみた年次別出生数・出生率（人口千対）","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411619","00450011","4-30","上巻 嫡出でない子の性別にみた年次別出生数及び割合","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411620","00450011","4-31","上巻 嫡出でない子の母の年齢（５歳階級）別にみた年次別出生数及び割合","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411621","00450011","4-32","上巻 父母の国籍別にみた年次別出生数及び百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411622","00450011","4-33","上巻 父母の国籍別にみた都道府県（特別区－指定都市再掲）別出生数・百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411623","00450011","4-35","上巻 性・年次別にみた出生時の身長別出生数及び百分率並びに平均身長","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411624","00450011","4-36","上巻 単産－複産（複産の種類・出生－死産の組合せ）別にみた年次別分娩件数","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411625","00450011","4-37","上巻 単産－複産（複産の種類）別にみた都道府県別分娩件数","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411626","00450011","4-38","上巻 複産の種類別にみた都道府県別分娩件数百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411598","00450011","4-5","上巻 都道府県別にみた年次別合計特殊出生率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411599","00450011","4-6","上巻 母の年齢（５歳階級）別にみた年次別出生数・百分率及び出生率（女性人口千対）","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411600","00450011","4-7","上巻 出生の場所別にみた市部－郡部・年次別出生数・百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411601","00450011","4-9","上巻 出生の場所別にみた都道府県（特別区－指定都市再掲）別出生数・百分率","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411631","00450011","5","中巻 出生数，都道府県（特別区－指定都市再掲）・性・母の年齢（５歳階級）別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411632","00450011","6","中巻 出生数，性・出産順位・母の年齢（５歳階級）別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411633","00450011","7","中巻 出生数，嫡出子－嫡出でない子・性・出生順位・母の年齢（各歳）別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411634","00450011","8","中巻 嫡出出生数，出生順位・母の年齢（各歳）・父の年齢（各歳）別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411635","00450011","9","中巻 嫡出出生数，出生順位・母の年齢（各歳）・結婚生活に入った年別","人口動態調査","人口動態統計","確定数","出生",NA,"年次","202301-202312","2025-03-27"
"0003411683","00450011","1","中巻 死亡数・乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，都道府県（特別区－指定都市再掲）・市部－郡部・死亡の場所別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411691","00450011","1-1","下巻 死亡数，死因（三桁基本分類）・性・年齢（５歳階級）別　(1) ICD-10コード　A～E","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411692","00450011","1-1","下巻 死亡数，死因（三桁基本分類）・性・年齢（５歳階級）別　(2) ICD-10コード　F～N","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411693","00450011","1-1","下巻 死亡数，死因（三桁基本分類）・性・年齢（５歳階級）別　(3) ICD-10コード　O～T","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0004018620","00450011","1-1","下巻 死亡数，死因（三桁基本分類）・性・年齢（５歳階級）別　(4) ICD-10コード　V～Y、U","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411695","00450011","1-2","下巻 死亡数，死因（死因基本分類）・性別　(1) ICD-10コード　A～E","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411696","00450011","1-2","下巻 死亡数，死因（死因基本分類）・性別　(2) ICD-10コード　F～N","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411697","00450011","1-2","下巻 死亡数，死因（死因基本分類）・性別　(3) ICD-10コード　O～T","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411698","00450011","1-2","下巻 死亡数，死因（死因基本分類）・性別　(4) ICD-10コード　V～Y、U","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411707","00450011","10","下巻 外因による死亡数，年齢（特定階級）・外因（死因簡単分類）・性・外因の影響別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411708","00450011","11","下巻 路上交通事故死亡数，傷害発生地による都道府県（特別区－指定都市再掲）・年齢（特定階級）・性別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411684","00450011","2","中巻 死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411699","00450011","2","下巻 死亡数，死因（死因簡単分類）・性・年齢（５歳階級）別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411685","00450011","3","中巻 死亡数，都道府県（特別区－指定都市再掲）・年齢（５歳階級）・性別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411700","00450011","3","下巻 死亡数，死因（死因簡単分類）・性・死亡月別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411686","00450011","4","中巻 死亡数，都道府県（特別区－指定都市再掲）・年齢（各歳）・性別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411701","00450011","4","下巻 死亡数，死因（死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411687","00450011","5","中巻 死亡数，生年年齢（各歳）・死亡月・性別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411702","00450011","5","下巻 死亡数，死因（死因簡単分類）・性・死亡の場所別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411649","00450011","5-1","上巻 年次別にみた性別死亡数及び死亡率（人口千対）並びに死亡性比","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411655","00450011","5-11","上巻 死因順位別にみた年次別死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411656","00450011","5-12","上巻 死因（死因年次推移分類）別にみた性・年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411657","00450011","5-13","上巻 死因（死因簡単分類）別にみた性・年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411658","00450011","5-14","上巻 死因（死因年次推移分類）別にみた性・年次別年齢調整死亡率（人口10万対）（昭和60年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202101-202112","2025-03-27"
"0003464079","00450011","5-14","上巻 死因（死因年次推移分類）別にみた性・年次別年齢調整死亡率（人口10万対）（平成27年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411659","00450011","5-15","上巻 死因（死因年次推移分類）別にみた性・年齢（５歳階級）・年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411660","00450011","5-16","上巻 死因（死因簡単分類）別にみた性・年齢（５歳階級）別死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411661","00450011","5-17","上巻 死因順位別にみた性・年齢（５歳階級）別死亡数・死亡率（人口10万対）及び割合","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411662","00450011","5-18","上巻 死因（死因簡単分類）別にみた死亡月別死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411663","00450011","5-19","上巻 死因（死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411650","00450011","5-2","上巻 年次別にみた性別死亡率及び年齢調整死亡率（人口千対）（昭和60年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202101-202112","2025-03-27"
"0003464078","00450011","5-2","上巻 年次別にみた性別死亡率及び年齢調整死亡率（人口千対）（平成27年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411664","00450011","5-20","上巻 死因順位別にみた都道府県（特別区－指定都市再掲）別死亡割合","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411665","00450011","5-21","上巻 主な死因（死因年次推移分類）別にみた性・死亡の場所・年次別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411666","00450011","5-22","上巻 主な死因（死因年次推移分類）別にみた性・死亡の場所・年齢（特定階級）別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411667","00450011","5-23","上巻 死因（選択死因分類）別にみた死亡時の世帯の主な仕事別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411668","00450011","5-24","上巻 悪性新生物による主な死因（死因簡単分類）別にみた性・年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411669","00450011","5-25","上巻 悪性新生物による主な死因（死因簡単分類）別にみた性・年齢（５歳階級）・年次別死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411670","00450011","5-26","上巻 悪性新生物による主な死因（死因簡単分類）別にみた性・年次別年齢調整死亡率（人口10万対）（昭和60年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202101-202112","2025-03-27"
"0003464098","00450011","5-26","上巻 悪性新生物による主な死因（死因簡単分類）別にみた性・年次別年齢調整死亡率（人口10万対）（平成27年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411671","00450011","5-27","上巻 脳血管疾患による主な死因（死因簡単分類）別にみた性・年次別死亡数・百分率・死亡率（人口10万対）及び年齢調整死亡率（人口10万対）（昭和60年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202101-202112","2025-03-27"
"0003464099","00450011","5-27","上巻 脳血管疾患による主な死因（死因簡単分類）別にみた性・年次別死亡数・百分率・死亡率（人口10万対）及び年齢調整死亡率（人口10万対）（平成27年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411672","00450011","5-28","上巻 心疾患による主な死因（死因簡単分類）別にみた性・年次別死亡数・百分率・死亡率（人口10万対）及び年齢調整死亡率（人口10万対）（昭和60年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202101-202112","2025-03-27"
"0003464100","00450011","5-28","上巻 心疾患による主な死因（死因簡単分類）別にみた性・年次別死亡数・百分率・死亡率（人口10万対）及び年齢調整死亡率（人口10万対）（平成27年モデル人口）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411673","00450011","5-29","上巻 感染症による死因（感染症分類）別にみた年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411674","00450011","5-30","上巻 不慮の事故による死因（三桁基本分類）別にみた年次別死亡数及び死亡率（人口10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411675","00450011","5-31","上巻 不慮の事故による死因（三桁基本分類）別にみた年齢（特定階級）別死亡数・百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411676","00450011","5-33","上巻 交通事故の種類別にみた年次別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411677","00450011","5-34","上巻 交通事故以外の不慮の事故による発生場所別にみた年齢（特定階級）別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411678","00450011","5-35","上巻 家庭における主な不慮の事故による死因（三桁基本分類）別にみた年齢（特定階級）別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411679","00450011","5-36","上巻 自殺による死因（三桁基本分類）別にみた性・年次別死亡数及び百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411680","00450011","5-37","上巻 妊産婦死亡の死因別にみた年次別死亡数及び死亡率（出産10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411681","00450011","5-38","上巻 後発妊産婦死亡の死因別にみた年次別死亡数及び死亡率（出産10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411682","00450011","5-39","上巻 都道府県別にみた年次別妊産婦死亡数及び死亡率（出産10万対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411651","00450011","5-4","上巻 死亡月別にみた年次別死亡数及び死亡率（人口千対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411652","00450011","5-5","上巻 死亡の場所別にみた年次別死亡数・百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411653","00450011","5-7","上巻 死亡の場所別にみた市部－郡部－都道府県（特別区－指定都市再掲）別死亡数・百分率","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411654","00450011","5-9","上巻 都道府県別にみた年次別死亡数・死亡率（人口千対）","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411688","00450011","6","中巻 死亡数，死亡時の世帯の主な仕事・性・年齢（５歳階級）別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411703","00450011","6","下巻 死亡数，死亡時の世帯の主な仕事・死因（選択死因分類）・性・年齢（特定階級）別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411689","00450011","7","中巻 15歳以上の死亡数，年齢（５歳階級）・性・配偶関係別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411704","00450011","7","下巻 15歳以上の死亡数，年齢（特定階級）・死因（選択死因分類）・性・配偶関係別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411690","00450011","8","中巻 死亡数，年齢（５歳階級）・性・死亡の場所別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411705","00450011","8","下巻 感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411706","00450011","9","下巻 交通事故以外の不慮の事故（Ｗ00－Ｘ59）による死亡数，年齢（特定階級）・外因（三桁基本分類）・発生場所別","人口動態調査","人口動態統計","確定数","死亡",NA,"年次","202301-202312","2025-03-27"
"0003411777","00450011","1","中巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411784","00450011","1","下巻 乳児（１歳未満）死亡数，死因（乳児死因簡単分類）・性・生存期間別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411778","00450011","2","中巻 乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411785","00450011","2","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411779","00450011","3","中巻 乳児（１歳未満）死亡数，生存期間・死亡時の世帯の主な仕事・性別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411786","00450011","3","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・死亡月別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411780","00450011","4","中巻 乳児（１歳未満）死亡数，生年月・死亡月別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411787","00450011","4","下巻 病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・出生時の体重（500g階級）別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411781","00450011","5","中巻 病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・母の年齢（５歳階級）・性別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411788","00450011","5","下巻 病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・妊娠期間（早期－正期－過期）別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411782","00450011","6","中巻 病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・性・出産順位別","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411721","00450011","6-1","上巻 年次別にみた出生数及び性別乳児死亡数並びに乳児死亡率（出生千対）・乳児死亡性比及び総死亡中乳児死亡の占める割合","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
"0003411730","00450011","6-10","上巻 都道府県別にみた年次別乳児死亡数・死亡率（出生千対）","人口動態調査","人口動態統計","確定数","乳児死亡",NA,"年次","202301-202312","2025-03-27"
