"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003274094","00250003","41","被疑者の逮捕及び勾留 罪名別　既済となった事件の被疑者の逮捕及び逮捕後の措置別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　罪名別","検察統計","年次",,"2024-11-18"
"0003274095","00250003","42","被疑者の逮捕及び勾留 罪名別　既済となった事件の被疑者の勾留後の措置、勾留期間別及び勾留期間延長の許可、却下別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　処理時年齢別・性別　別","検察統計","年次",,"2024-10-21"
"0003274096","00250003","42","被疑者の逮捕及び勾留 罪名別　既済となった事件の被疑者の勾留後の措置、勾留期間別及び勾留期間延長の許可、却下別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　罪名別","検察統計","年次",,"2024-11-18"
"0003274097","00250003","43","被疑者の逮捕及び勾留 既済事由別　既済となった事件の被疑者の逮捕及び逮捕後の措置別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274098","00250003","44","被疑者の逮捕及び勾留 既済事由別　既済となった事件の被疑者の勾留後の措置、勾留期間別及び勾留期間延長の許可、却下別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274099","00250003","45","被疑者の性別、年齢、前科及び犯時の身上 罪名別　既済となった事件の被疑者の既済事由及び性別・法人別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003282731","00250003","46","被疑者の性別、年齢、前科及び犯時の身上 罪名別　既済となった事件の被疑者の処理時年齢及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274101","00250003","47","被疑者の性別，年齢，前科及び犯時の身上 罪名及び初犯者、前科者別　起訴した事件の被疑者の犯時年齢及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003283322","00250003","48","被疑者の性別，年齢，前科及び犯時の身上 罪名及び初犯者、前科者別　起訴猶予処分に付した事件の被疑者の犯時年齢及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274103","00250003","49","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴した事件の被疑者の初犯者、前科者別及び前科の種類別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274052","00250003","5","被疑事件の推移 被疑事件の罪名別起訴人員、不起訴人員及び起訴率の累年比較　（1993年～）","検察統計","年次",,"2024-11-26"
"0003276784","00250003","5","最高検、高検及び地検管内別　被疑事件の未済期間別人員　－　事件種類・検察区分別","検察統計","月次",,"2025-06-02"
"0003276785","00250003","5","最高検、高検及び地検管内別　被疑事件の未済期間別人員　－　検察庁別","検察統計","月次",,"2025-06-02"
"0003274104","00250003","50","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴猶予処分に付した事件の被疑者の初犯者、前科者別及び前科の種類別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274105","00250003","51","被疑者の性別、年齢、前科及び犯時の身上 罪名及び犯時年齢別　起訴した事件の被疑者の初犯者、前科者別及び前科の種類別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274106","00250003","52","被疑者の性別、年齢、前科及び犯時の身上 罪名及び犯時年齢別　起訴猶予処分に付した事件の被疑者の初犯者、前科者別及び前科の種類別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-11-18"
"0003274107","00250003","53","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴した事件の被疑者の犯時の身上及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　年齢階級別　","検察統計","年次",,"2024-11-14"
"0003274108","00250003","53","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴した事件の被疑者の犯時の身上及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　　－　罪名別","検察統計","年次",,"2024-11-18"
"0003274109","00250003","54","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴猶予処分に付した事件の被疑者の犯時の身上及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　年齢階級別","検察統計","年次",,"2024-11-14"
"0003274110","00250003","54","被疑者の性別、年齢、前科及び犯時の身上 罪名別　起訴猶予処分に付した事件の被疑者の犯時の身上及び性別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　罪名別","検察統計","年次",,"2024-11-18"
"0003274111","00250003","55","公訴の取消し及び公訴の失効 地検管内別　公訴を取り消した事件の取消しの理由別人員","検察統計","年次",,"2024-11-14"
"0003274112","00250003","56","公訴の取消し及び公訴の失効 罪名別　公訴を取り消した事件の取消しの理由別人員","検察統計","年次",,"2024-11-18"
"0003274113","00250003","57","公訴の取消し及び公訴の失効 高検及び地検管内別　公訴が失効した事件及び公訴が失効した事件の再起訴の人員","検察統計","年次",,"2024-11-14"
"0003274114","00250003","58","公訴の取消し及び公訴の失効 罪名別　公訴が失効した事件及び公訴が失効した事件の再起訴の人員","検察統計","年次",,"2024-11-18"
"0003274115","00250003","59","検察官の上訴 上訴別　検察官が上訴した被告事件の人員","検察統計","年次",,"2024-11-14"
"0003274053","00250003","6","被疑事件の受理及び処理状況 検察庁別　被疑事件の受理、既済及び未済の人員　－道路交通法等違反被疑事件を除く－　","検察統計","年次",,"2024-09-27"
"0003274116","00250003","60","検察官の上訴 控訴申立ての理由及び原判決の結果別　検察官が控訴した被告事件の人員","検察統計","年次",,"2024-11-14"
"0003274117","00250003","61","検察官の上訴 上告申立ての理由及び原判決の結果別　検察官が上告した被告事件の人員","検察統計","年次",,"2024-11-14"
"0003274118","00250003","62","検察官の上訴 高裁別　検察官が控訴した被告事件の人員","検察統計","年次",,"2024-11-14"
"0003274119","00250003","63","確定裁判 審級別　確定裁判を受けた者の裁判の結果別人員","検察統計","年次",,"2024-11-14"
"0003274120","00250003","64","確定裁判 最高裁、高裁及び地裁管内別　確定裁判を受けた者の裁判の結果別人員","検察統計","年次",,"2024-11-14"
"0003274121","00250003","65","刑の執行 最高検、高検及び地検管内別　生命刑・自由刑の執行指揮、執行不能決定及び執行指揮未済の人員","検察統計","年次",,"2024-11-14"
"0003313544","00250003","66","刑の執行 最高検、高検及び地検管内別　罰金刑執行件数及び金額　（会計年度）","検察統計","年度次",,"2024-11-14"
"0003313545","00250003","67","刑の執行 最高検、高検及び地検管内別　科料刑執行件数及び金額　（会計年度）","検察統計","年度次",,"2024-11-14"
"0003274124","00250003","68","刑の執行猶予及び刑の執行猶予の取消し 最高裁、高裁及び地裁管内別　刑の一部の執行猶予の言渡しを受けた者の人員","検察統計","年次",,"2024-11-14"
"0003274125","00250003","69","刑の執行猶予及び刑の執行猶予の取消し 最高裁、高裁及び地裁管内別　刑の全部の執行猶予の言渡しを受けた者の人員","検察統計","年次",,"2024-11-14"
"0003282729","00250003","7","被疑事件の受理及び処理状況 罪名別　被疑事件の受理の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-10-04"
"0003286167","00250003","70","刑の執行猶予及び刑の執行猶予の取消し 罪名別　刑の一部の執行猶予の言渡しを受けた者の人員","検察統計","年次",,"2024-11-18"
"0003286168","00250003","71","刑の執行猶予及び刑の執行猶予の取消し 罪名別　刑の全部の執行猶予の言渡しを受けた者の人員","検察統計","年次",,"2024-11-18"
"0003274128","00250003","72","刑の執行猶予及び刑の執行猶予の取消し 高裁及び地裁管内別　刑の一部の執行猶予の言渡しを取り消された者の人員","検察統計","年次",,"2024-11-18"
"0003274129","00250003","73","刑の執行猶予及び刑の執行猶予の取消し 高裁及び地裁管内別　刑の全部の執行猶予の言渡しを取り消された者の人員","検察統計","年次",,"2024-11-18"
"0003274130","00250003","74","刑の執行猶予及び刑の執行猶予の取消し 罪名別　刑の一部の執行猶予の言渡しを取り消された者の人員","検察統計","年次",,"2024-11-18"
"0003274131","00250003","75","刑の執行猶予及び刑の執行猶予の取消し 罪名別　刑の全部の執行猶予の言渡しを取り消された者の人員","検察統計","年次",,"2024-11-18"
"0003274055","00250003","8","被疑事件の受理及び処理状況 罪名別　被疑事件の既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","検察統計","年次",,"2024-10-04"
"0003274056","00250003","9","被疑事件の受理及び処理状況 最高検、高検及び地検管内別　自動車による過失致死傷等被疑事件の受理、既済及び未済の人員　－　年次別","検察統計","年次",,"2024-11-18"
"0003274057","00250003","9","被疑事件の受理及び処理状況 最高検、高検及び地検管内別　自動車による過失致死傷等被疑事件の受理、既済及び未済の人員　－　検察庁別","検察統計","年次",,"2024-09-27"
