"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003035247","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035248","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035249","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035250","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035251","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035270","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035316","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035317","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035318","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035319","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035320","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035321","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035322","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035323","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035324","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035325","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035326","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035327","00550200","鉄鋼 (9)めっき鋼材、冷間ロール成型形鋼（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035328","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035329","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035330","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035331","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035332","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035333","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035334","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035335","00550200","鉄鋼 (14-2)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035336","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035337","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035338","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035339","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035340","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035341","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035342","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035343","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035344","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035345","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035346","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035347","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035348","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035349","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035350","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035351","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035352","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035353","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035354","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035355","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035356","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035357","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035358","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035359","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035360","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035361","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035362","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035363","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035364","00550200","鉄鋼 (9)めっき鋼材、冷間ロール成型形鋼（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035365","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035366","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035367","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035368","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035369","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035370","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035371","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035372","00550200","鉄鋼 (14-2)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035373","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035374","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035409","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035410","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035411","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035412","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035413","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035414","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035415","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035416","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035417","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035418","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035419","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035420","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035421","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035422","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035423","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035427","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035428","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035429","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035430","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035431","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035432","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035433","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035434","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035435","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035436","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035437","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035438","00550200","鉄鋼 (9)めっき鋼材、冷間ロール成型形鋼（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035439","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035440","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035441","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035442","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035443","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035444","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035445","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035446","00550200","鉄鋼 (14-2)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035447","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035448","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035449","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035450","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035451","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035452","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035453","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035454","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035455","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035456","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035457","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035458","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035459","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035460","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
