"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003317090","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317091","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317092","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317093","00601030","集計結果　居住地（21区分）別　回答者属性および旅行内容　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317094","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317095","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317096","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　国籍･地域","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317097","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317098","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317099","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317100","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317101","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317102","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317103","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　買物場所","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317104","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　利用した金融機関や決済方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317105","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317106","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317107","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317108","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317109","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　回答者属性および旅行内容　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317110","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　旅行前支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317111","00601030","集計結果　国籍･地域（21区分）別　費目別購入率および購入者単価　日本滞在中の費目別支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317112","00601030","集計結果　居住地（21区分）別　費目別購入率および購入者単価　旅行前支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317113","00601030","集計結果　居住地（21区分）別　費目別購入率および購入者単価　日本滞在中の費目別支出","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317114","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317115","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317116","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317117","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317118","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317119","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317120","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317121","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317122","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317123","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317124","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317125","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317126","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317127","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317128","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317129","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317130","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317131","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317132","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317133","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317134","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317135","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317136","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317137","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317138","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317139","00601030","集計結果　居住地（21区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317140","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317141","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317142","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　国籍･地域","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317143","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317144","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317145","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317146","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317147","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317148","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317149","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317150","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317151","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317152","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317153","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　１人１回当たり旅行消費単価　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317154","00601030","集計結果　国籍･地域（21区分）別　平均泊数　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317155","00601030","集計結果　国籍･地域（21区分）別　平均泊数　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317156","00601030","集計結果　国籍･地域（21区分）別　平均泊数　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317157","00601030","集計結果　国籍･地域（21区分）別　平均泊数　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317158","00601030","集計結果　国籍･地域（21区分）別　平均泊数　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317159","00601030","集計結果　国籍･地域（21区分）別　平均泊数　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317160","00601030","集計結果　国籍･地域（21区分）別　平均泊数　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317161","00601030","集計結果　国籍･地域（21区分）別　平均泊数　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317162","00601030","集計結果　国籍･地域（21区分）別　平均泊数　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317163","00601030","集計結果　国籍･地域（21区分）別　平均泊数　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317164","00601030","集計結果　国籍･地域（21区分）別　平均泊数　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317165","00601030","集計結果　国籍･地域（21区分）別　平均泊数　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317166","00601030","集計結果　国籍･地域（21区分）別　平均泊数　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317167","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317168","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317169","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　国籍･地域","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317170","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317171","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317172","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317173","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317174","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317175","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317176","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317177","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317178","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317179","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317180","00601030","集計結果　訪問地（都道府県47区分および地方運輸局等10区分）別　平均泊数　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317181","00601030","集計結果　国籍･地域（21区分）別　消費税に係る免税手続き実施状況　消費税免税の手続きをした品目","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317182","00601030","集計結果　国籍･地域（21区分）別　消費税に係る免税手続き実施状況　消費税に係る免税物品購入総額（消費税を除く）","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317183","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　回答者数および訪問率延べ合計","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317184","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　都道府県","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317185","00601030","集計結果　国籍･地域（21区分）別　都道府県別訪問率　運輸局等","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317186","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317187","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317188","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317189","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317190","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317191","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317192","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　主な来訪目的","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317193","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　利用した宿泊施設","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317194","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　ラウンジ利用","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317195","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　旅行手配方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317196","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　申込方法","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317197","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　手配の時期","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317198","00601030","集計結果　国籍･地域（21区分）別　１人１回当たり旅行消費単価 （パッケージツアー参加費内訳含む）　世帯年収","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317199","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　訪日旅行全体の満足度","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317200","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　日本再訪意向","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317201","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　出発前に得た旅行情報源で役に立ったもの","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317202","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　日本滞在中に役に立った旅行情報源","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317203","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　日本滞在中にあると便利だと思った情報","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317204","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　一番満足した購入商品","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317205","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　一番満足した購入商品の理由","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317206","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　一番満足した飲食","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317207","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　一番満足した飲食の理由","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317208","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　今回したこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317209","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　今回した人のうち満足した人の割合","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317210","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　訪日前に期待していたこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317211","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　訪日前に最も期待していたこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317212","00601030","集計結果　国籍･地域（21区分）別　訪日旅行に関する意識 （満足度など）　次回したいこと","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317213","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　全体","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317214","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　入国空港・海港　出国空港・海港","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317215","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　滞在日数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317216","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　性・年代","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317217","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　日本への来訪回数","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
"0003317218","00601030","集計結果　国籍･地域（21区分）別　回答者属性および旅行内容　【観光・レジャー目的】　同行者","訪日外国人消費動向調査（四半期報）","四半期",0,"2019-03-27"
