"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003031862","00450022","2-1","推計患者数の年次推移，入院－外来×性・年齢階級別（昭和３０年～４０年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027279","00450022","20","推計患者数，入院(新入院－繰越入院)－外来・救急の状況×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027294","00450022","21","推計患者数，入院（新入院－繰越入院）－外来・救急の状況　×　傷病分類　×　病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027304","00450022","22","推計入院患者数，入院（新入院－繰越入院）・救急の状況×入院（重症度等）の状況×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027320","00450022","23","推計入院患者数，入院（重症度等）の状況×性・年齢階級×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027331","00450022","24","推計入院患者数，入院（重症度等）の状況×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027382","00450022","25","推計入院患者数，入院（重症度等）の状況×入院期間×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027398","00450022","27-1","入院受療率（人口１０万対），性・年齢階級×傷病分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003029620","00450022","27-2","外来受療率（人口10万対），性・年齢階級 × 傷病分類 × 外来（初診－再来）別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027270","00450022","29","推計退院患者数，性・年齢階級×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003031863","00450022","3-1","推計患者数の年次推移，入院－外来×傷病分類別（昭和５４年～平成５年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027295","00450022","30","推計退院患者数，病院－一般診療所・病床の種類×性・年齢階級別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027307","00450022","31","推計退院患者数，病院－一般診療所・病床の種類×傷病分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027321","00450022","32","推計退院患者数，入院前の場所×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027371","00450022","33","推計退院患者数，入院前の場所×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027390","00450022","34","推計退院患者数，入院前の場所×退院後の行き先×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027404","00450022","35","推計退院患者数，退院後の行き先×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027266","00450022","36","推計退院患者数，退院後の行き先×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027276","00450022","37","推計退院患者数，転帰×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027896","00450022","38","推計退院患者数，転帰×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027310","00450022","39","推計退院患者数，転帰×救急の状況×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003029483","00450022","40","推計退院患者数，転帰×在院期間×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027370","00450022","41","推計退院患者数，転帰×退院後の行き先×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027387","00450022","42","推計退院患者数，がん治療（化学療法・放射線治療）の状況×性・年齢階級別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027428","00450022","43","推計退院患者数，手術の有無・手術名 × 性・年齢階級 × 病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003029493","00450022","44","推計退院患者数，在院期間×性・年齢階級×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027478","00450022","45","推計退院患者数，在院期間－中央値×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-28"
"0003027930","00450022","46","推計退院患者数，在院期間×退院後の行き先×病院－一般診療所・病床の種類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027906","00450022","48","退院患者平均在院日数，入院前の場所×退院後の行き先×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027899","00450022","49","退院患者平均在院日数，病院－一般診療所・病床の種類×性・年齢階級別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027311","00450022","50","退院患者平均在院日数，病院－一般診療所・病床の種類×傷病分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027934","00450022","51","術前・術後の平均在院日数，病院－一般診療所×手術名別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027326","00450022","52","歯科診療所の推計患者数，年齢階級×性・歯科分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027938","00450022","53","歯科診療所の推計患者数，診療費負担区分×性・年齢階級別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003028710","00450022","54","歯科診療所の推計患者数，診療費負担区分 × 性・歯科分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027935","00450022","55","歯科診療所の推計患者数，診療費支払方法×性・歯科分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027937","00450022","56","歯科診療所の推計患者数，初診－再来×性・歯科分類別；再来患者の平均診療間隔，年齢階級×性・歯科分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027318","00450022","57","精神科病院の推計患者数，年齢階級×性・疾病分類（精神及び行動の障害）×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027902","00450022","58","精神科病院の推計退院患者数，年齢階級×性・疾病分類（精神及び行動の障害）別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027903","00450022","59","精神科病院の退院患者平均在院日数，年齢階級×性・疾病分類（精神及び行動の障害）別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027968","00450022","60","推計患者数（外傷），外傷の原因×性・外傷分類×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027389","00450022","61","推計退院患者数（外傷），外傷の原因×性・外傷分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027403","00450022","62","退院患者平均在院日数（外傷），外傷の原因×性・外傷分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003029498","00450022","63","総患者数，性・年齢階級×傷病分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027432","00450022","65","主傷病及び副傷病でみた推計患者数，性・年齢階級×糖尿病・高血圧（症）・高脂血症との組み合わせ別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003027998","00450022","8","推計患者数・構成割合，入院－外来の種別×施設の種別別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2025-03-21"
"0003013254","00450022",NA,"上巻第2-4表　推計患者数の年次推移，入院－外来×性・年齢階級別（平成11年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013257","00450022",NA,"上巻第2-2表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和45年～58年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013258","00450022",NA,"上巻第2-3表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和59年～平成8年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003013268","00450022",NA,"上巻第4-1表　受療率（人口10万対）の年次推移，入院－外来×性・年齢階級別（昭和30年～40年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003013269","00450022",NA,"上巻第4-2表　受療率（人口10万対）の年次推移，入院－外来×性・年齢階級別（昭和45年～58年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013270","00450022",NA,"上巻第4-3表　受療率（人口10万対）の年次推移，入院－外来×性・年齢階級別（昭和59年～平成8年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003013271","00450022",NA,"上巻第4-4表　受療率（人口10万対）の年次推移，入院－外来×性・年齢階級別（平成11年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013497","00450022",NA,"上巻第47表　退院患者平均在院日数，性・年齢階級×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013573","00450022",NA,"上巻第64表　総患者数，性・年齢階級×傷病小分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013641","00450022",NA,"上巻第28-1表　入院受療率（人口１０万対），性・年齢階級×傷病小分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013677","00450022",NA,"上巻第28-2表　外来受療率（人口１０万対），性・年齢階級×傷病小分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013682","00450022",NA,"上巻第26表　再来患者の平均診療間隔，性・年齢階級×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013765","00450022",NA,"上巻第9-1表　推計入院患者数，性・年齢階級×傷病分類×病院－一般診療所別　","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013810","00450022",NA,"上巻第9-2表　推計外来患者数，性・年齢階級×傷病分類×病院－一般診療所・外来（初診－再来）別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013817","00450022",NA,"上巻第10-1表　推計入院患者数，性・年齢階級×傷病小分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003013818","00450022",NA,"上巻第10-2表　推計外来患者数，性・年齢階級×傷病小分類別","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003014273","00450022",NA,"上巻第5-1表　受療率（人口10万対）の年次推移，入院－外来×傷病分類別（昭和54年～平成5年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2023-03-24"
"0003014280","00450022",NA,"上巻第6-1表　再来患者の平均診療間隔の年次推移，傷病分類×施設の種類別（昭和54年～平成5年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2023-03-24"
"0003014335","00450022",NA,"上巻第6-2表　再来患者の平均診療間隔の年次推移，傷病分類×施設の種類別（平成8年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003014371","00450022",NA,"上巻第5-2表　受療率（人口１０万対）の年次推移，入院－外来×傷病分類別（平成8年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003014431","00450022",NA,"上巻第7-1表　退院患者平均在院日数の年次推移，年齢階級別（昭和50年～58年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003014441","00450022",NA,"上巻第7-3表　退院患者平均在院日数の年次推移，年齢階級別（平成11年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003014442","00450022",NA,"上巻第7-2表　退院患者平均在院日数の年次推移，年齢階級別（昭和59年～平成8年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-29"
"0003014575","00450022",NA,"上巻第3-2表　推計患者数の年次推移，入院－外来×傷病分類別（平成8年～20年）","平成８年～令和２年患者調査","平成20年患者調査","上巻（全国）",NA,NA,"-",,"2019-03-22"
"0003027261","00450022","1","推計外来患者数（患者住所地），都道府県・外来（初診－再来） × 性・年齢階級× 病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027378","00450022","10","推計患者数（患者住所地），入院－外来・施設の種類 × 性・年齢階級 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027253","00450022","11","推計患者数（患者住所地），入院－外来・施設の種類×傷病分類×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027929","00450022","12","推計入院患者数（施設所在地），病院－一般診療所・病床の種類・県内－県外×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027267","00450022","13","推計入院患者数（患者住所地），病院－一般診療所・病床の種類・県内－県外×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027274","00450022","14","再来患者の平均診療間隔（患者住所地），都道府県×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027280","00450022","15","再来患者の平均診療間隔（患者住所地），都道府県×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003028717","00450022","16","受療率（人口10万対），入院－外来・施設の種類 × 性・年齢階級 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027290","00450022","17","受療率（人口１０万対），入院－外来・施設の種類×傷病分類×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027895","00450022","18","推計退院患者数（患者住所地），都道府県×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027308","00450022","19","推計退院患者数（患者住所地），都道府県×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027278","00450022","2","推計外来患者数（患者住所地），都道府県・外来（初診－再来） × 傷病分類 × 病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027313","00450022","20","退院患者平均在院日数（患者住所地），都道府県×性・年齢階級×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027941","00450022","21","退院患者平均在院日数（患者住所地），都道府県×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027946","00450022","22","術前の平均在院日数（施設所在地），都道府県×病院－一般診療所・手術名別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027947","00450022","23","術後の平均在院日数（施設所在地），都道府県×病院－一般診療所・手術名別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027964","00450022","24","病院の推計入院患者数（患者住所地），二次医療圏内－二次医療圏外（県内－県外）×二次医療圏別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027971","00450022","25","病院の推計入院患者数（施設所在地），病床の種類・二次医療圏内－二次医療圏外（県内－県外）×二次医療圏別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027976","00450022","26","病院の推計入院患者数の圏内への流入患者割合－圏外への流出患者割合，二次医療圏別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027933","00450022","27-1","病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027476","00450022","27-2","病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027581","00450022","28-1","病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027585","00450022","28-2","病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027254","00450022","29-1","病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027264","00450022","29-2","病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027900","00450022","3","推計患者数，施設所在地（都道府県）×患者住所地（都道府県）×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027275","00450022","30-1","病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027284","00450022","30-2","病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027298","00450022","31-1","病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027309","00450022","31-2","病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027373","00450022","32-1","病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027383","00450022","32-2","病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027940","00450022","33-1","病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027944","00450022","33-2","病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027262","00450022","34-1","病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027272","00450022","34-2","病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027293","00450022","4","推計患者数（施設所在地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流入患者数・割合，入院ー外来×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027898","00450022","5","推計患者数（患者住所地），入院－外来・施設の種類・県内－県外×都道府県別；推計流出患者数・割合，入院－外来×都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027314","00450022","6","推計患者数（施設所在地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027324","00450022","7","推計患者数（患者住所地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027374","00450022","8","推計患者数（施設所在地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027376","00450022","9","推計患者数（患者住所地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","平成８年～令和２年患者調査","平成20年患者調査","下巻（都道府県・二次医療圏）",NA,NA,"-",,"2025-03-21"
"0003027888","00450022","1","推計患者数，性・年齢階級×傷病分類×病院－一般診療所別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
"0003028003","00450022","10","推計入院患者数，性・年齢階級×傷病分類×過去の入院の有無別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
"0003028039","00450022","100","総患者数，傷病基本分類別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
"0003027855","00450022","101","推計患者数，副傷病×主傷病（傷病中分類）×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
"0003027450","00450022","102","主傷病及び副傷病でみた推計患者数，性・年齢階級×糖尿病とその他の疾患との組み合わせ×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
"0003027457","00450022","103","主傷病及び副傷病でみた推計患者数，性・年齢階級×高血圧（症）とその他の疾患との組み合わせ×入院－外来別","平成８年～令和２年患者調査","平成20年患者調査","閲覧（報告書非掲載表）",NA,NA,"-",,"2025-03-21"
