"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003361639","00450321","1-10-6","組合員活動実施組合数(活動種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003411110","00450321","1-10-6","助成活動費（都道府県、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361640","00450321","1-11-1","員外利用の状況（都道府県、許可事由別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361641","00450321","1-11-2","員外利用の状況（許可事由、組合種類・連合会別）（行政からの委託を受けて行う事業）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361642","00450321","1-11-2","員外利用の状況（許可事由、組合種類・連合会別）（許可事業）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361643","00450321","1-12","子会社の状況（子会社保有組合数・子会社種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003366090","00450321","1-12-1-3","前期からの教育事業(等）繰越金の使途","消費生活協同組合（連合会）実態調査","年度次",,"2020-06-24"
"0003361644","00450321","1-13","行政との包括連携協定の状況(都道府県、組合種類・連合会別)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361645","00450321","1-14-1","財務の状況(主として共済事業を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361646","00450321","1-14-1","財務の状況(主として共済事業を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361647","00450321","1-14-1","財務の状況(主として共済事業を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361648","00450321","1-14-1","財務の状況(主として共済事業を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361650","00450321","1-14-2","財務の状況(主として共済事業以外を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361651","00450321","1-14-2","財務の状況(主として共済事業以外を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361652","00450321","1-14-2","財務の状況(主として共済事業以外を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361653","00450321","1-14-2","財務の状況(主として共済事業以外を行う組合)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361564","00450321","1-2-1","組合数（総代会設置状況、組合種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003391076","00450321","1-2-1","総代数（組合員数、組合種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361566","00450321","1-2-2","役員数","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361567","00450321","1-2-2","役員の選出方法","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003391044","00450321","1-2-2","公認会計士等の活用状況","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361569","00450321","1-3-1","職員等の状況（組合員数階級、職種別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361610","00450321","1-3-2","払込出資金額階級別　連合会職員数","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361611","00450321","1-4-1","供給・利用事業実施組合数、事業高（都道府県別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361612","00450321","1-4-1","供給・利用事業実施組合数（都道府県、事業形態別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361613","00450321","1-4-2","供給事業店舗数、総面積、組合数（都道府県、店舗有無、売場面積規模別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361616","00450321","1-4-2","供給事業の状況、実施組合数（事業種類、組合種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2020-06-24"
"0003361614","00450321","1-4-3","協定締結組合・箇所数（都道府県、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361615","00450321","1-4-4","利用事業実施組合数（事業種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003388407","00450321","1-4-4","利用事業実施組合数（都道府県、事業種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361618","00450321","1-5-1","生活文化事業実施組合数（事業種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003388408","00450321","1-5-2","生活文化事業実施組合数（都道府県、事業種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003368813","00450321","1-6-1","共済を図る事業実施組合数（都道府県、事業種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003388238","00450321","1-6-2","共済を図る事業実施組合数（事業種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003391074","00450321","1-7-1","共済事業の状況、実施組合数(事業種類、組合種類別)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361623","00450321","1-7-2","共済事業実施組合数（都道府県、事業種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361629","00450321","1-8","介護保険等実施組合数（サービス、組合種類・連合会別） 2015年度","消費生活協同組合（連合会）実態調査","年度次",,"2020-06-24"
"0003361624","00450321","1-8-1","医療事業実施組合数（事業種類、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361625","00450321","1-8-1","医療事業実施組合数（都道府県、事業種類別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361626","00450321","1-8-2","医療事業実施組合数（都道府県、組合種類・連合会、員外利用の割合別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-24"
"0003361627","00450321","1-9-1","福祉事業実施組合数（組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361628","00450321","1-9-1","介護保険等実施組合数（サービス、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361630","00450321","1-9-1","児童福祉実施組合数（サービス、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361631","00450321","1-9-1","障害福祉実施組合数（サービス、組合種類・連合会別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361632","00450321","1-9-2","介護保険等（介護予防含む）実施組合数（都道府県、サービス別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361633","00450321","1-9-2","児童福祉事業実施組合数（都道府県、サービス別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003361634","00450321","1-9-2","障害福祉事業実施組合数（都道府県、サービス別）","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
"0003368831","00450321","1-9-3","福祉事業実施組合数(都道府県、組合種類・連合会、員外利用の割合別)","消費生活協同組合（連合会）実態調査","年度次",,"2021-09-27"
